GeoNetwork,ID GeoNetwork,GeoServer,ID GeoServer
DREAL2 - Nouvelle-Aquitaine : Recensement des tronçons de digue,1413758e-02e5-4792-9f04-11b83b631ec5,DREAL - Tronçons de digue,FeatureTypeInfoImpl-328c2f39:15336bf66bf:5d26
PGB - Pays du Grand Bergeracois : Centres Information Jeunesse,35e454fd-0bb8-4594-9454-3785c73417ed,Pays du Grand Bergeracois - Centres d'Information Jeunesse,FeatureTypeInfoImpl--6dc8b695:14931bae555:-127b
GIP - Impacts de foudre (2014),7e51d2cd-180c-4f88-b971-1f5980f60d8c,GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246
BXM - Tronçon de fibre du réseau de télécommunication très haut débit ""CUB-DSI"" sur le territoire de Bordeaux Métropole,b55d1c24-51a0-432a-82fb-56ddd5fcc3bd,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
BXM - Noeud de fibre du réseau de télécommunication très haut débit ""CUB-DSI"" sur le territoire de Bordeaux Métropole,6c4b71a9-9c52-4c4e-8205-17b1e523d5ad,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
BXM - Réseau de télécommunication très haut débit ""CUB-DSI"" sur le territoire de Bordeaux Métropole,c16eae84-25ac-4b0a-8bf7-266bcac1a9f3,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
BXM - Sites raccordés au réseau de télécommunication très haut débit Inolia sur le territoire de Bordeaux Métropole,d0d105e0-1a38-4bb3-a638-dec2afea6419,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
BXM - Sites d'hébergement du réseau de télécommunication très haut débit Inolia sur le territoire de Bordeaux Métropole,6ec01ba5-7d00-4af5-a0ef-08eb4c1bb336,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
BXM - Chambres de tirage du réseau de télécommunication très haut débit Inolia sur le territoire de Bordeaux Métropole,df5ec9d5-6975-494e-89f3-35efeaeb379c,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
BXM - Projet d'extension du réseau de télécommunication très haut débit Inolia sur le territoire de Bordeaux Métropole,b580321b-b222-43e2-874a-2516bc3aa0ba,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
BXM - Infrastructures du réseau de télécommunication très haut débit Inolia sur le territoire de Bordeaux Métropole,499da53e-676a-49a2-8c23-7c3201380fe6,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
BXM - État de la desserte en communications électroniques à l'adresse du réseau très haut débit sur le territoire de Bordeaux Métropole,1a3df0a0-87d5-47b2-9f1a-aad0700e0b99,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
CEN - Aquitaine: Sites gérés par le Conservatoire d'Espaces Naturels (CEN)en 2013,7dfe106d-9f13-443e-a883-7ababc0f47ab,CEN Aquitaine - Sites gérés en 2012,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:52cb
DREAL2 - Aquitaine : Logements sociaux,e11ae7b8-6cf7-4b66-b32d-c2387d2bd626,DREAL - Logements sociaux 2014 - Loi,FeatureTypeInfoImpl--126beca8:15433db0a2f:6410
DREAL2 - Aquitaine : Logements du parc locatif social Nombre de logements sociaux en collectif,dcb487ee-7b93-482f-9b30-79d6fd3e4783,DREAL - Logements sociaux 2014 - Loi,FeatureTypeInfoImpl--126beca8:15433db0a2f:6410
CULTURE - Aquitaine : Périmètres de protection modifiés (PPM),b4c41a16-e4d2-4b05-aa27-c8ba0bac9777,DRAC - Périmètres de protection modifiés,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7f6f
DREAL2 - Aquitaine : Logements du parc locatif social Nombre de logements sociaux en collectif,b2aaeb51-7ca8-4323-9d91-21486f791d55,DREAL - Logements sociaux 2014 - Loi,FeatureTypeInfoImpl--126beca8:15433db0a2f:6410
INSEE - Aquitaine: BDD infra-communales - Recensement de la population 2010 - Thème Population,d1521851-fa83-4d28-a69c-3cde7967737b,INSEE - Population par EPCI,FeatureTypeInfoImpl-48337e3e:150c868ce7e:3da9
EPIDOR - Modèle Aire d'intervention des Etablissements Publics Territoriaux de Bassin (EPTB),0d6c357e-a250-455f-a0fd-1d7ae8735756,EPIDOR - Aire d'intervention des EPTB,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e0c
INSEE - Aquitaine: BDD infra-communales - Recensement de la population 2011 - Thème Population,eb43fc71-48af-4aaf-94e0-58c242b86ab6,INSEE - Population par EPCI,FeatureTypeInfoImpl-48337e3e:150c868ce7e:3da9
DREAL2 - Aquitaine : Logements du parc locatif social Nombre de logements sociaux en individuel,c1f855de-debd-4bda-a44e-5f7407ca097a,DREAL - Logements sociaux 2014 - Loi,FeatureTypeInfoImpl--126beca8:15433db0a2f:6410
DRJSCS - Aquitaine : Equipements sportifs,620281d2-e024-4ca4-97c2-8128f0d34cd1,DRJSCS - Equipements sportifs - 2015,FeatureTypeInfoImpl--4866c453:14b267421b3:-be3
AURBA3 - Gironde : Contour des zones d'activités,bff244c8-13c0-4bb6-a38c-52876864f217,AURBA - Lots des zones d'activités,FeatureTypeInfoImpl-510f4e81:13c906090df:-7ff6
CULTURE - Aquitaine : Centres et quartiers anciens à rénover,0c449eeb-823c-479c-98a7-56ad68bc150e,DRAC - Centres et Quartiers Anciens,FeatureTypeInfoImpl--30767c27:14358db9eed:-519d
EPIDOR - France : Aire d'intervention des Etablissements Publics Territoriaux de Bassin (EPTB),8993dfb7-89ad-4b42-a0d5-58736eb2fd12,EPIDOR - Aire d'intervention des EPTB,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e0c
CRA - Aquitaine : Etablissements Publics de Coopération Intercommunale (EPCI) - mars 2015,207877dc-d867-4932-92e2-0f5737945951,CR Aquitaine - EPCI - Mars 2015,FeatureTypeInfoImpl-19088863:140f35c1596:-7018
INSEE - Aquitaine: Bases de chiffres clés - Recensement de la population 2010 - Thème Emploi - Population active,8876812f-37e5-4c04-a3cf-2d785155ba75,INSEE - Population par EPCI,FeatureTypeInfoImpl-48337e3e:150c868ce7e:3da9
CULTURE - Aquitaine : Zones de protection archéologiques,6ec9da3e-774e-4fcf-b05a-c03ad8837249,DRAC - Zones de protection archéologiques,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7f6d
IGECOM - Landes : Zones de Préemption sur les Espaces Naturels Sensibles (ZPENS),f538e996-d271-44a7-93d1-60d9a8584343,CG64 - Espaces naturels sensibles,FeatureTypeInfoImpl--28e07fc6:137e8b84496:-1c1c
GIP_INSEE - Aquitaine : Population IRIS 2009,b44d1701-defa-46d5-a76e-9159048554d6,PIGMA - Population iris 2009,FeatureTypeInfoImpl-186890ab:15a3cd2d1e6:-352c
GIP_INSEE - Aquitaine : Répartition de la population par commune en 2009,dba0e4d4-4ecc-4306-bc02-0e196ff72151,PIGMA - Population commune 2009,FeatureTypeInfoImpl-186890ab:15a3c47cdb1:619c
DRAAF_GIPATGERI - Aquitaine : Itinéraires bois ronds,4ad19438-74c5-41a1-8d68-1f1341f7cf07,DRAAF - Itinéraires bois ronds,FeatureTypeInfoImpl--155706dd:1373c90c085:-7ffd
GIP_INSEE - Aquitaine : Répartition de la population par arrondissement en 2009,7ddb9341-9202-4f85-9440-08c45fe68298,PIGMA - Population arrondissement 2009,FeatureTypeInfoImpl-186890ab:15a3c80bf7e:4400
GIP_INSEE - Aquitaine : Répartition de la population par canton en 2009,3531034d-d6bc-4736-a283-e327ec2500fe,PIGMA - Population canton 2009,FeatureTypeInfoImpl-186890ab:15a3cb5c811:73e0
SIBA - Bassin d'Arcachon : Orthophotographie 2009 20cm,b3603287-af76-4595-962c-40db1d7cc95f,SIBA - Ortho 2009 20cm,CoverageInfoImpl--16ec6ada:13673194d60:-5ddd
GIP_INSEE - Aquitaine : Répartition de la population par département en 2009,43c9a811-8a4f-4ffc-9fd4-9eff7dd0a069,PIGMA - Population département 2009,FeatureTypeInfoImpl-186890ab:15a3c635607:7c37
BXM - Cartographie générale issue de la BD Topo IGN 2007 sur Bordeaux Métropole,5e3d1515-ad44-424e-9b27-3cea46f0c91b,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
Routes à grande circulation de Charente,fr-120066022-jdd-df41cda5-3559-4c9b-a6e3-1628293685c9,DDT 47 - Routes à Grande Circulation,FeatureTypeInfoImpl-4d526dfe:149f0c00e2c:7695
Zones agricoles défavorisées en Corrèze,fr-120066022-jdd-77dae675-b43d-47d1-82ff-f153b3352549,DRAAF - Zones agricoles défavorisées,FeatureTypeInfoImpl--57e63a5e:136cf12dcf2:-6c05
Réseau des routes à grande circulation de la Corrèze,fr-120066022-jdd-5d726b59-86bd-41c4-986f-06a4bcf1a94b,DDT 47 - Routes à Grande Circulation,FeatureTypeInfoImpl-4d526dfe:149f0c00e2c:7695
Petites régions fourragères du Limousin,fr-120066022-jdd-c6a89481-0c94-47d4-83ec-d8f865cba964,DRAAF : Petites régions fourragères,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e9c
BXM - Toponymies issues de la BD TOPO IGN 2007 sur Bordeaux Métropole,088f3dbd-345b-44b4-83fc-693097731d65,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
Zones agricoles défavorisées dans la Vienne,fr-120066022-jdd-0ae80fd2-2620-4bb6-bf96-aff076370032,DRAAF - Zones agricoles défavorisées,FeatureTypeInfoImpl--57e63a5e:136cf12dcf2:-6c05
CD64 - Les boucles Plan locaux de randonnée dans les Pyrénées-Atlantiques,50bbf5b4-0414-4e72-8e69-e0176363f6b6,CG 64 - Plan local de randonnée,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e93
Nouvelles Régions Agricoles de la grande région Aquitaine Limousin Poitou Charentes,fr-120066022-jdd-38de270a-2e7c-45b5-b8ba-a2f255e9c409,DRAAF - Nouvelles régions agricoles,FeatureTypeInfoImpl-36a1dd30:13467905b9c:-404
BXM - Bâtiments issus de la BD TOPO IGN 2007 sur Bordeaux Métropole,05b92cac-86c3-4079-b2b9-a5e33e63e328,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
BXM - Axes d'hydrographie issus de la BD TOPO IGN 2007 sur Bordeaux Métropole,6165e187-656a-44f9-9450-4642565cffe6,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
BXM - Ouvrages ou parties de chaussées de grandes surfaces, issus de la BD TOPO IGN 2007 sur Bordeaux Métropole,f9d59af3-0f89-4588-93c1-8ef5ce243b60,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
BXM - Ouvrages d'art issus de la BD TOPO IGN 2007 sur Bordeaux Métropole,68a6246e-e03e-4f01-a5b2-5652d931ab9f,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
BXM - Enceintes d'équipements publics à vocation particulière issues de la BD TOPO IGN 2007 sur Bordeaux Métropole,58f7e931-d312-4513-8916-ba18b9a9922c,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
BXM - Axes de sentiers issus de la BD TOPO IGN 2007 sur Bordeaux Métropole,6196b529-a9f6-464e-a2ce-b1ed836753c2,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
Zones agricoles défavorisées dans la Vienne,fr-120066022-jdd-b2a8edee-439a-4afd-a51a-e45dbcbb5d85,DRAAF - Zones agricoles défavorisées,FeatureTypeInfoImpl--57e63a5e:136cf12dcf2:-6c05
Secteurs soumis à l'application du L111-6 (inconstructibilité) autour du réseau des routes à grande circulation en Corrèze,fr-120066022-jdd-076b861d-c981-4e92-b3d0-b86877954d54,DDT 47 - Routes à Grande Circulation,FeatureTypeInfoImpl-4d526dfe:149f0c00e2c:7695
Plans de Gestion des étiages (PGE),ba357840-f411-11dc-a12c-001517506902,DREAL - Plans de gestion des étiages,FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5d2d
BXM - Équipements sportifs de plein air issus de la BD TOPO IGN 2007 Sur Bordeaux Métropole,e865301f-14a5-418a-ab9c-0e7dd43abeac,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
Les petites régions agricoles de la grande région Aquitaine Limousin Poitou Charentes,fr-120066022-jdd-fd2cf08a-8b45-401a-afca-001923c89a99,DRAAF : Petites régions agricoles,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e9a
CRPF - CRPF Aquitaine (WMS),63c9e383-7542-477c-ad79-01900fe49202,CRPF Aquitaine - Contour du PSG - Mai 2015,FeatureTypeInfoImpl--3ce68516:141a7ed191b:414a
SYBARVAL - Bassin d'Arcachon et Val de l'Eyre : Schéma de Cohérence Territoriale - Périmètre,57cfbc80-c282-42e7-ae2d-30abde9e6b43,DDTM40 - Schéma de cohérence territoriale,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d96
SYBARVAL - Bassin d'Arcachon et Val de l'Eyre : Schéma de Cohérence Territoriale - Un modèle urbain économe en ressources.,0fb3da0b-1cd5-48b0-b1de-8c82a6808afd,DDTM40 - Schéma de cohérence territoriale,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d96
SYBARVAL - Bassin d'Arcachon et Val de l'Eyre : Schéma de Cohérence Territoriale - Préserver le capital nature du territoire.,be558db3-2393-4a74-830e-6b1e748718c5,DDTM40 - Schéma de cohérence territoriale,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d96
SYBARVAL - Bassin d'Arcachon et Val de l'Eyre : Schéma de Cohérence Territoriale - Mode de gestion des espaces proches du rivage,70c8cb1c-b015-41cb-accd-cba1058a0df4,DDTM40 - Schéma de cohérence territoriale,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d96
GNUM - Gironde : Backbone Gironde Numérique,d4e0812e-5a03-46a7-8411-afa0247fc4d2,Gironde Numerique - Backbone,FeatureTypeInfoImpl-7c28b9fa:135f2d071b7:-6b75
Aquitaine : Schéma de Cohérence Territoriale (SCoT),fr-120066022-ldd-26832f63-9cfe-4a72-91c7-b1bd4a915961,DDTM40 - Schéma de cohérence territoriale,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d96
Nouvelle-Aquitaine partiel : Programme Local de l'Habitat (PLH) - Périmètres (surfacique),fr-120066022-jdd-3094c412-cefc-4aa9-8ca8-1c93b0f1ca6d,DDTM40 - Programme local de l'habitat,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d8c
Aquitaine : Schéma de Cohérence Territoriale (SCoT) - Périmètres et suivi administratif,fr-120066022-jdd-e22ebab1-908d-425a-89e3-849f6cb0e948,DDTM40 - Schéma de cohérence territoriale,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d96
ALPC partiel : Programme Local de l'Habitat (PLH) - Communes (surfacique),fr-120066022-jdd-19cdc6a3-3eb3-40f2-937c-5e2971629028,DDTM40 - Programme local de l'habitat,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d8c
Schéma de cohérence territoriale (SCoT) en Charente-Maritime,fr-120066022-jdd-950f10e1-ba8c-461c-915d-d4b22da2f176,DDTM40 - Schéma de cohérence territoriale,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d96
CAGRANDDAX - Communauté d'Agglomération du Grand Dax : Transport à la demande,362c6bcc-5386-4ac6-a335-8b4124612d13,CA Grand Dax - Arrêts Transport à la demande,FeatureTypeInfoImpl--6dc709cf:14d4db704a4:-54bf
Schéma de cohérence territoriale en Charente,fr-120066022-jdd-2f75422d-9cf4-4449-89b2-71a6565288da,DDTM40 - Schéma de cohérence territoriale,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d96
Aquitaine : Schéma de Cohérence Territoriale (SCoT) - Communes,fr-120066022-jdd-962c213f-3331-42b8-ba6a-7a6cd8fb91ac,DDTM40 - Schéma de cohérence territoriale,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d96
ALPC partiel : Programme Local de l'Habitat (PLH) - Périmètres et communes,fr-120066022-ldd-51547350-ff0d-45fb-871c-e58e043ed431,DDTM40 - Programme local de l'habitat,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d8c
OSM - Gironde : réseaux des pistes cyclables,d0bfbf3e-ce81-40a2-9643-83623406100e,OSM - Atelier pistes cyclables,FeatureTypeInfoImpl-2090530a:14b6ee07b7b:-95b
CADAUJAC - Commune de Cadaujac : Texte règlementaire du PLU,494eeecb-2a5c-4f87-8bbd-31905851f9a9,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
GIPLITTORAL1 - Littoral Aquitain : Occupation du Sol à Grande Echelle 2000 - 2009,ocs_00_09,GIP LITTORAL - OCS grande échelle 2000,FeatureTypeInfoImpl--31e593a4:138fecfaf42:-7263
CA33 - Gironde : Nombre des détenteurs d'animaux,06995cc8-1aa0-4ddc-910e-252283ed44de,Chambre agriculture 33 - Listing des détenteurs d'animaux,FeatureTypeInfoImpl-5c8f87e1:14407aa6100:64dd
COBAS - Bassin d'Arcachon Sud : réseaux des pistes cyclables,1e592d59-82e3-4763-9681-45a821bccb81,COBAS - Atelier pistes cyclables,FeatureTypeInfoImpl-2090530a:14b6e2159a6:-4a5c
SIBA - Bassin d'Arcachon : pistes cyclables (2014),f8531b10-3a00-4ce5-946d-55bb57d07cc4,SIBA - Atelier pistes cyclables,FeatureTypeInfoImpl-2090530a:14b6dd12291:372
LOGOSDIS331 - Gironde : Pistes cyclables,4ce76856-fe3f-48fc-809a-b8af2f784e4d,SDIS 33 - Atelier pistes cyclables,FeatureTypeInfoImpl-1099598a:14957031d40:172
DREAL2 - Bassin Adour et Garonne : Périmètre des PLAns de Gestion des Poissons Migrateurs (PLAGEPOMI),FR-120066022-MDLOT-3770,DREAL - Plans de gestion des étiages,FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5d2d
CD33 - Gironde : Réseau des pistes cyclables départementales,4dc4b80f-5aa1-4122-900c-a1bdcccb2035,CG 33 - Atelier pistes cyclables,FeatureTypeInfoImpl--2ac53333:14960b7f7e2:4146
GRECHEZ - Syndicat de Gréchez : Réseau d'eau potable,ff45bf90-1735-4a6e-b04b-9bf43ac2f14f,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
CANEJAN - Commune de Canéjan : Réseau d'eau potable,c7c0453b-88de-4446-bb7f-77223ffed67f,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
CCMIMIZAN - Communauté De Communes de Mimizan : Réseau d'eau potable,192083fd-b99a-4c09-9491-ef07161e8d57,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
SIAEPLG - Pyrénées-Atlantiques : Réseau d'eau potable du SIAEP Luy et Gabas,6357156f-521e-4731-a671-c01aa0270f2b,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
ARPOCABE - SI d'eau potable de l'ARPOCABE : Réseau d'eau potable,1876a9b8-6e5c-49a9-af33-50e73c291eaa,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
CD24 - Dordogne : sites des activités nautiques,3fa43ee0-8719-4945-9e0d-427cdfbbc7c5,CG 24 - Sites d'activités Nautiques,FeatureTypeInfoImpl-7e125c65:133a1446f48:-72fc
Espaces boisés classés simplifiés à moyenne échelle en Charente-Maritime,fr-120066022-jdd-17a8b9ec-78d8-4bec-b616-26c182c6e108,Cadaujac - Espaces boisés classés,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f1a
BXM - Réseau d'eau potable sur Bordeaux Métropole (concession Lyonnaise des Eaux).,fe282da2-a4ec-4244-bfd4-448c29302e0b,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
Aquitaine : BD ORTHO Historique - 1968 - Vallée d'Aspe-Baretous,fr-120066022-jdd-eb3b4be3-afc5-4bb5-949c-80b51ea9e2d9,IGN - BD ORTHO 2009 - Aquitaine,CoverageInfoImpl-4c4d58b5:1582f112b3c:-3b3
BXM - Textes liés aux canalisations du réseau d'eau potable sur Bordeaux Métropole (concession Lyonnaise des Eaux),073e4bdf-964c-4d11-99e1-e22d95189e07,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Textes liés aux branchements au réseau d'eau potable sur Bordeaux Métropole (concession Lyonnaise des Eaux),1becd329-a57f-4199-99a9-44bb4c5ab366,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Réseau d'eau potable géré par le syndicat d'alimentation de Carbon-Blanc (SIAO) sur Bordeaux Métropole.,3cc58fe1-9fc4-4507-8123-87ec1cf44564,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
IGECOM - Landes : Photographie aérienne 2012 (BD ORTHO® 2012)IGN 50 cm,meta_ortho2007,Vue Aérienne IGN 2012 50cm Landes,CoverageInfoImpl-60c9b05c:14135123148:-2004
BXM - Ouvrages de stockage du réseau d'eau potable sur Bordeaux Métropole (gestion Syndicat d'alimentation en eau de Carbon Blanc),2803f931-32f2-402b-9774-01b9c62cb7ed,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Ouvrages de traitement de l'eau du réseau d'eau potable sur Bordeaux Métropole (concession Lyonnaise des Eaux),765d38ed-9388-41cd-9fa4-99dae2bd5765,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Accessoires déposés du réseau d'eau potable de Bordeaux Métropole (concession Lyonnaise des Eaux),7629798e-29f4-433e-ad4e-f01d40534987,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Traits d'habillage des repères de vanne du réseau d'eau potable de Bordeaux Métropole (concession Lyonnaise des Eaux),b13f0294-eded-4d90-a1ce-b715e9e6a948,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Repère de vanne du réseau d'eau potable de Bordeaux Métropole (concession Lyonnaise des Eaux),fe5c7f7c-c283-4db4-b734-bbef4ef9680d,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Hydrants du réseau d'eau potable de Bordeaux Métropole (concession Lyonnaise des Eaux),0cbc64cd-6bbb-4396-9b9a-5db6d1bae121,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Branchements déposés du réseau d'eau potable sur Bordeaux Métropole (concession Lyonnaise des Eaux),b87f3080-50ab-46e8-8635-0915538e3517,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Fuites du réseau d'eau potable de Bordeaux Métropole (concession Lyonnaise des Eaux),9d226c63-1166-4e53-a4f5-343615f543fc,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Plaintes des clients du réseau d'eau potable de Bordeaux Métropole (concession Lyonnaise des Eaux),606e2ef9-061b-440e-ba6f-aea1afefc329,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Ouvrages de stockage du réseau d'eau potable sur Bordeaux Métropole (concession Lyonnaise des Eaux),521ee9ac-47bb-4a15-ad73-2cc532a2e320,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
BXM - Unités de distribution du réseau d'eau potable sur Bordeaux Métropole (concession Lyonnaise des Eaux),5ae27f99-60c2-4209-8ea7-5ba8b6aa556f,Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4
