Cartogip,ID Cartogip,GeoNetwork,ID GeoNetwork
limites_admin - Iris,204,GIP_INSEE - Aquitaine : Population IRIS 2009,b44d1701-defa-46d5-a76e-9159048554d6
limites_admin - Départements,208,RAUDIN2 - France : Fonds Communes Départements d'Outre Mer 2008,e7d5968e-43b0-4ac6-bd45-06f1876e977d
limites_admin - Régions,209,RAUDIN2 - France - Arc Atlantique : Fonds Cartographiques des régions 2008,99886f28-6101-46a2-a33c-8494b45ee0a3
public - Toponymes occitans,217,PGB - Pays du Grand Bergeracois: services au public,e8979cef-8ebd-4ae8-b1f2-602c741df75c
ddcspp - Elevage bovin,247,DDCSPP - Lot-et-Garonne : industries agroalimentaires et plateformes de distribution pouvant fournir des plateaux repas,1328d0b2-c8ef-47c1-b066-defbb295fb47
Vues aériennes 2009 IRC,312,Photographies aériennes obliques à basse altitude sur le Bassin d'Arcachon,e7e733d2-bf61-4993-8615-7b0339c544f3
raster - Référentiels SDIS,395,IFN - IGN Raster (WMS),faf37a25-b17f-4b0f-bc70-952fa0d971ab
pompier - Crise hébergements,403,PARC4 - PNR Landes de Gascogne : Capacités d'accueil des hébergements du Delta de la Leyre,b7a0d3ff-650a-4990-9273-05ac5df2c3dd
raster - Ortho 31 2010,442,Image aérienne 2010,5407c657-92d1-31b4-fd2e-d842aa10ccae
pompier - DRONE - historique,455,SMEGREG - J-L Valat - A. Ouzoulias - Le service des eaux de l'agglomération bordelaise - historique de l'alimentation en eau potable,e1f2c92a-32de-49e3-b37b-d5746adcfe76
exercice_operationnel - Agen 10 m,510,ENSAP - TPFE - La RD 10,0a8ce7aa-ef26-4ed5-944e-69cc01ebb71c
02-06 Mars - Charron,554,SMEGREG - France nature environnement -  la lettre eau - mars 2008,5e69481a-a086-45fd-bd54-75d905a2a7b0
ddtm47 - Elevages de bovins,595,CA64 - Pyrénées-Atlantiques : Elevages par commune,1973668e-5009-4c07-a7ae-e3a86c3c62db
projets_infrastructures - Réseaux divers (Labels),603,SMEGREG - AGHTM - Réseaux,5a37caa6-76ac-467d-bba1-ff4ac48119a2
projets_infrastructures - Réseaux divers (Polygones),611,SMEGREG - AGHTM - Réseaux,5a37caa6-76ac-467d-bba1-ff4ac48119a2
exercice_operationnel - Coupures électriques zones,675,Zones conchylicoles,b8053e20-f7ba-11da-96f2-00508bb83273
ddtm47 - Elevages de bovins,697,CA64 - Pyrénées-Atlantiques : Elevages par commune,1973668e-5009-4c07-a7ae-e3a86c3c62db
Zones de largages autorisés (brouillon),783,Zones conchylicoles,b8053e20-f7ba-11da-96f2-00508bb83273
xynthia - Degats digues,851,LOGOSDIS331 - Gironde : Zones Inondées suite à la tempête Xynthia du 28/02/2010,2c330735-b2e1-4c3f-ad14-d61ad3a0c2da
dfci - Projets financés,856,ENSAP - TPFE - Saint-Denis-de-Pile, projets de logements en coeur de bourg,1c54965f-dfc2-4c65-b33f-0d0064e95560
projets_infrastructures - Réseaux divers,893,SMEGREG - AGHTM - Réseaux,5a37caa6-76ac-467d-bba1-ff4ac48119a2
collecte - Autre - surface,962,BXM - Point de collecte sélective privée en apport volontaire sur le territoire de Bordeaux Métropole,f8eff655-31f9-45cc-b3e0-354be8d1c982
sdis - Déviation étape 19,1105,SMEGREG - - Déviation de la canalisation de gaz DN150 - commune de la Teste de Buch,08e3d9e0-0f20-4b12-8277-09968dba56ce
sdis - Déviation étape 20,1106,SMEGREG - - Déviation de la canalisation de gaz DN150 - commune de la Teste de Buch,08e3d9e0-0f20-4b12-8277-09968dba56ce
raster - BDorthoDCM 09 2011,1224,IFN - IGN Raster (WMS),faf37a25-b17f-4b0f-bc70-952fa0d971ab
projets_infrastructures - Réseaux divers (Points),1283,SMEGREG - AGHTM - Réseaux,5a37caa6-76ac-467d-bba1-ff4ac48119a2
DDTM40 - Zonages urbanisme,1286,DDTM40 - DDTM 40 (WMS),cbbd05a9-d603-40e9-8541-4b96b1cfb179
pgsd - Implantation possible,1309,ENSAP - TPFE - Implantation d'un complexe hôtelier à St-Jean-de-Luz,2253c613-7817-482e-8dc0-d57cfddebc24
pgsd - Implantation possible,1312,ENSAP - TPFE - Implantation d'un complexe hôtelier à St-Jean-de-Luz,2253c613-7817-482e-8dc0-d57cfddebc24
indicateurs_conso_fonciere - Zones de végétation,1316,Zones conchylicoles,b8053e20-f7ba-11da-96f2-00508bb83273
formation - Nc signal couche,1413,CRA - Atlas régional de la Région Nouvelle-Aquitaine
&lt;.06.&gt; Formation initiale,81e3cd64-c59a-40a8-8347-d566aa8b15f3
pompier - SDIS47 - SITAC,1497,LOGOSDIS471 - Lot-et-Garonne : Répartition des plots et bornes urbaines,fad07d81-51f7-4e15-8f03-6c8d901f77f7
ddcspp - Elevage bovin,1527,DDCSPP - Lot-et-Garonne : industries agroalimentaires et plateformes de distribution pouvant fournir des plateaux repas,1328d0b2-c8ef-47c1-b066-defbb295fb47
pompier - SDIS - SITAC,1659,LOGOSDIS64 - Modèle SDIS 64 (mini-fiche),d1ee3857-6f75-4457-8ded-4446ef326d6d
admin_express - Arrondissements,1701,RAUDIN2 - France : Fonds Cartographiques Arrondissements 2008,04cbbb59-c886-4aa8-a5d7-47256f38dda3
admin_express - Départements,1703,RAUDIN2 - France : Fonds Communes Départements d'Outre Mer 2008,e7d5968e-43b0-4ac6-bd45-06f1876e977d
admin_express - Régions,1708,RAUDIN2 - France - Arc Atlantique : Fonds Cartographiques des régions 2008,99886f28-6101-46a2-a33c-8494b45ee0a3
admin_express - Départements,1710,RAUDIN2 - France : Fonds Communes Départements d'Outre Mer 2008,e7d5968e-43b0-4ac6-bd45-06f1876e977d
ocs_bdcarto - Zones naturelles et cultivées,1796,Zones conchylicoles,b8053e20-f7ba-11da-96f2-00508bb83273
admin_express - Régions,1905,RAUDIN2 - France - Arc Atlantique : Fonds Cartographiques des régions 2008,99886f28-6101-46a2-a33c-8494b45ee0a3
Ap iahp.geifla com encourspar iahp zones p s,1917,Zones conchylicoles,b8053e20-f7ba-11da-96f2-00508bb83273
pompier - Sdis47 - SITAC,1972,LOGOSDIS471 - Lot-et-Garonne : Répartition des plots et bornes urbaines,fad07d81-51f7-4e15-8f03-6c8d901f77f7
pompier - Sdis47 - SITAC,2009,LOGOSDIS471 - Lot-et-Garonne : Répartition des plots et bornes urbaines,fad07d81-51f7-4e15-8f03-6c8d901f77f7
PIGMA zonages urbanisme - Lot-et-Garonne,2036,CRALPC - Les Lycées du Lot-et-Garonne,1876805d-abf4-4479-a364-5ade059b6c3c
dreal - Enveloppes synthetiques (faible probabilité de crues),2,DREAL2 - Gest'Eau (WMS),d78b9062-cc38-48d0-a653-f7c26a23f5a6
dreal - Enveloppes synthetiques (moyenne probabilité de crues),3,DREAL2 - Gest'Eau (WMS),d78b9062-cc38-48d0-a653-f7c26a23f5a6
dreal - Enveloppes synthetiques (faible probabilité de crues),5,DREAL2 - Gest'Eau (WMS),d78b9062-cc38-48d0-a653-f7c26a23f5a6
ddcspp - Elevage porcin,8,DDCSPP - Lot-et-Garonne : industries agroalimentaires et plateformes de distribution pouvant fournir des plateaux repas,1328d0b2-c8ef-47c1-b066-defbb295fb47
dreal - ICPE industries (DREAL),109,DREAL2 - Gest'Eau (WMS),d78b9062-cc38-48d0-a653-f7c26a23f5a6
patrimoine_culturel - Service d'archives,196,PIGMA - Service ATOM PLU,b9a35aca-3a7e-41e5-a563-93f532fedca2
bdtopo - routes fondGIP,214,DDT_47 - Lot-et_Garonne :  Routes à Grande Circulation,1a5a4a5c-f73e-4a1b-9ad3-16273b13e9d8
pompier - submersion Vézère 6m,223,SIBA - Bassin d'Arcachon : zones de submersion marine,74c5dbb4-90c2-4e8f-a98c-5640dcd8aea4
ddcspp - Elevage porcin,226,DDCSPP - Lot-et-Garonne : industries agroalimentaires et plateformes de distribution pouvant fournir des plateaux repas,1328d0b2-c8ef-47c1-b066-defbb295fb47
dreal - Enveloppes synthetiques (forte probabilité de crues),317,DREAL2 - Gest'Eau (WMS),d78b9062-cc38-48d0-a653-f7c26a23f5a6
07 Mars - Noirmoutier,360,SMEGREG - France nature environnement -  la lettre eau - mars 2008,5e69481a-a086-45fd-bd54-75d905a2a7b0
pompier - submersion Vézère 8m,421,SIBA - Bassin d'Arcachon : zones de submersion marine,74c5dbb4-90c2-4e8f-a98c-5640dcd8aea4
collecte - Autre - lineaire,431,BXM - Point de collecte sélective privée en apport volontaire sur le territoire de Bordeaux Métropole,f8eff655-31f9-45cc-b3e0-354be8d1c982
dreal - Aléa Moyenne Probabilité,511,DREAL2 - Gest'Eau (WMS),d78b9062-cc38-48d0-a653-f7c26a23f5a6
dreal - Aléa Forte Probabilité,512,DREAL2 - Gest'Eau (WMS),d78b9062-cc38-48d0-a653-f7c26a23f5a6
projets_infrastructures - Canalisations existantes,555,TIGF - Aquitaine : Canalisations,8ebac02f-0803-4afe-9b8b-0cbabf389afc
ddcspp - Elevage porcin,584,DDCSPP - Lot-et-Garonne : industries agroalimentaires et plateformes de distribution pouvant fournir des plateaux repas,1328d0b2-c8ef-47c1-b066-defbb295fb47
projets_infrastructures - Canalisations projetees,606,TIGF - Aquitaine : Canalisations,8ebac02f-0803-4afe-9b8b-0cbabf389afc
politiques_publiques - Développer les TIC au service de la société de l'information,717,PIGMA - Service ATOM PLU,b9a35aca-3a7e-41e5-a563-93f532fedca2
ocs_bdcarto - zone bâtie,722,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
pompier - submersion Vézère 3m,753,SIBA - Bassin d'Arcachon : zones de submersion marine,74c5dbb4-90c2-4e8f-a98c-5640dcd8aea4
pompier - submersion Vézère 5m,770,SIBA - Bassin d'Arcachon : zones de submersion marine,74c5dbb4-90c2-4e8f-a98c-5640dcd8aea4
reseau_telecom - Noeud,771,BXM - Noeud de fibre du réseau de télécommunication très haut débit ""CUB-DSI"" sur le territoire de Bordeaux Métropole,6c4b71a9-9c52-4c4e-8205-17b1e523d5ad
pompier - submersion Vézère 7m,772,SIBA - Bassin d'Arcachon : zones de submersion marine,74c5dbb4-90c2-4e8f-a98c-5640dcd8aea4
pompier - submersion Vézère 9m,773,SIBA - Bassin d'Arcachon : zones de submersion marine,74c5dbb4-90c2-4e8f-a98c-5640dcd8aea4
dreal - Aléa Faible Proba,799,DREAL2 - Gest'Eau (WMS),d78b9062-cc38-48d0-a653-f7c26a23f5a6
pompier - Peuplements brulés,826,Rechargement et restauration des plages du Pyla sur Mer : impact sur les peuplements benthiques,ac90769a-23eb-4d65-a591-bcb8e92dad72
wms_externe - PLU 47,858,SAINT_SELVE - Commune de Saint-Selve : Texte règlementaire du PLU,3bf3bbb1-f10f-4a07-b9dd-7d1feae9c853
ddtm47 - Zone de securité autour des canalisations de gaz,928,TIGF - Aquitaine : Canalisations,8ebac02f-0803-4afe-9b8b-0cbabf389afc
Vues aériennes 1998-2002,1019,Photographies aériennes obliques à basse altitude sur le Bassin d'Arcachon,e7e733d2-bf61-4993-8615-7b0339c544f3
Vues aériennes 2002-2004,1020,Photographies aériennes obliques à basse altitude sur le Bassin d'Arcachon,e7e733d2-bf61-4993-8615-7b0339c544f3
dfci - Brulages diriges 2010,1021,Image aérienne 2010,5407c657-92d1-31b4-fd2e-d842aa10ccae
Vues aériennes 2004-2008,1023,Photographies aériennes obliques à basse altitude sur le Bassin d'Arcachon,e7e733d2-bf61-4993-8615-7b0339c544f3
collecte - Autre - ponctuel,1053,Ouvrages liés à la production et à la distribution d'AEP de type ponctuel en Charente-Maritime,fr-120066022-jdd-1c5eeb34-7300-493f-95b0-316a936f617c
sdis - Tracé Tour 2014,1069,TIGF - Aquitaine : Tracé de l'Artère de Guyenne,b9f9fb2d-6840-4271-8d49-a26b3f109405
dfci - Projets financés 2010,1156,Image aérienne 2010,5407c657-92d1-31b4-fd2e-d842aa10ccae
eau - Identification erreurs zone 1,1300,LOGOSDIS401 - Landes : Identification des bâtiments localisés dans le cadre de la gestion des risques,753885cd-3463-46c4-946c-cd9520029526
geofla - Limites départementales,1588,CD64 - Positionnement des carrefours entre routes départementales,c3b67754-c625-49a1-86b9-237b814b5607
ddpp - Elevages de volailles,1861,CA64 - Pyrénées-Atlantiques : Elevages par commune,1973668e-5009-4c07-a7ae-e3a86c3c62db
pompier - Action reconnaissance,1863,SMEGREG - - Déclaration forages reconnaissance Le Pian,7281715d-75cf-4463-a0cc-936e80b4b82d
Ecorcage degat gibier,1896,DRAAF_GIPATGERI - Aquitaine : déclarations des dégâts de gibier sur la forêt,58990f66-2fca-41b2-9fb5-261584988b8b
wms_externe - Dreal-TRI-Proba crue Fort Débordement,1988,ENSAP - PFE - Le fort Enet,0ad656db-97e7-46f4-9ddb-81ad7ff5833b
pompier - Action reconnaissance,2010,SMEGREG - - Déclaration forages reconnaissance Le Pian,7281715d-75cf-4463-a0cc-936e80b4b82d
mobile - Relevés cartogip mobile,34,PARC4 - PNR Landes de Gascogne : Relevés phytosociologiques réalisés sur l'ENS ""Domaine d'Hostens et Lagunes du Gât-Mort"" en 2015.,434196ce-656a-422a-bb48-2b4954366d18
politiques_publiques - Projets Feder sur la zone selectionnée,50,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
pompier - Zone tampon (archives >30jrs).,112,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
mobile - Relevés cartogip mobile,143,PARC4 - PNR Landes de Gascogne : Relevés phytosociologiques réalisés sur l'ENS ""Domaine d'Hostens et Lagunes du Gât-Mort"" en 2015.,434196ce-656a-422a-bb48-2b4954366d18
politiques_publiques - Projets Feder sur la zone selectionnée,161,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
pompier - Alertes (point),186,Cadastre conchylicole en Charente-Maritime (point),fr-120066022-jdd-2cb8ce33-02f1-45b6-9a93-db8ac1283614
politiques_publiques - Projets Feder sur la zone selectionnée,192,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
politiques_publiques - Projets Feder sur la zone selectionnée,241,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
politiques_publiques - Projets FEDER sur la zone selectionnée,256,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
politiques_publiques - Projets FEDER sur la zone selectionnée,269,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
politiques_publiques - Quartiers dérogatoires Article 6 hors ZUS,278,ENSAP - TPFE - Hors les murs,df393cb0-9b5d-4513-816c-e43d54e02310
pompier - Zone de délestage,406,ENSAP - TPFE - Zone sweet zone,a93e685b-5c3c-4202-a36c-023a5e379066
pompier - Zone tampon (>30jours),452,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
pompier - Moyens aériens,465,SMEGREG - GEOLAB - Lyonnaise des eaux zone Sud  -Ouest centre moyens techniques,2ce96488-058e-42fa-b5e0-105a6410cef7
projets_infrastructures - Projet de murs,577,ENSAP - TPFE - Hors les murs,df393cb0-9b5d-4513-816c-e43d54e02310
pompier - Alertes (surfacique),707,Nouvelle-Aquitaine partiel : Conseil en énergie partagée (CEP) - EPCI - Périmètres (surfacique),fr-120066022-jdd-c818d1b9-dd78-4605-8634-733d9514aff1
ddtm47 - Installation classées,860,SMEGREG - - Installation de traitement biologqiue Herakles,4f523a3c-34f3-4358-a544-8dbea82ae9f1
sdis - Collecte reseau routier,885,CD24 - Dordogne : bornage routier,207faf2b-9912-4a09-8283-7f1b2ee88c4d
pompier - Poteaux relais,926,LOGOSDIS331 - Gironde : Répartition des points d'alimentation en eau de type poteau relais,a3d37f1d-cf05-4f69-b81d-fb6a1a7ea87c
pompier - Zone tampon (<=30jrs),1045,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
sdis - Agent police gendarme,1107,GIP - Modèle SDIS AQUITAINE,a83ed99b-e161-4492-9f23-be086ff1e9c5
indicateurs_conso_fonciere - Unités foncières,1124,CD64 - Unités paysagères,86b809df-dca0-43c0-b120-50fa46999774
pgsd - PGSD - Ilots forestiers,1131,SMEGREG - GUILLOT Marie - Analyse retrospective des relations nappe-vegetation de sous-bassins versants forestiers de la rivière leyre,8b9d07d4-b3e1-445c-99b0-e7f9031c2884
indicateurs_conso_fonciere - Territoire Analyse 4,1142,DRAAF2 - Territoire des GAL en Aquitaine,fr-120066022-jdd-d23fd329-ec81-4831-9ac4-d615493e7e9a
pompier - Zone tampon (<=30jours),1160,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
carmen - Directive habitats,1185,SMEGREG - Ministère de l'écologie et du développement durable - La directive cadre européenne sur l'eau,428c0af7-0618-4738-ad6d-1f2733690284
sdis - Jalon voie verte,1296,ENSAP - TPFE - La coulée verte de Mérignac-Arlac, nouvel espace de développement pour une ville contemporaine,15dcc130-773d-45b7-a2a3-a6ad548eb263
indicateurs_conso_fonciere - Zone non constructible,1306,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
indicateurs_conso_fonciere - Zone de végétation,1310,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
pompier - Routes inondees DDTM,1322,DDTM40 - DDTM 40 (WMS),cbbd05a9-d603-40e9-8541-4b96b1cfb179
mobile - Relevés cartogip mobile,1521,PARC4 - PNR Landes de Gascogne : Relevés phytosociologiques réalisés sur l'ENS ""Domaine d'Hostens et Lagunes du Gât-Mort"" en 2015.,434196ce-656a-422a-bb48-2b4954366d18
wms_externe - Zone d activités,1574,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
civb - Parcelles cad en vigne,1620,CIVB - Gironde : Thèse - La climatologie de la Gironde,ea483510-20c3-4bf7-a799-b26116eef8a4
mobile - Relevés cartogip mobile,1733,PARC4 - PNR Landes de Gascogne : Relevés phytosociologiques réalisés sur l'ENS ""Domaine d'Hostens et Lagunes du Gât-Mort"" en 2015.,434196ce-656a-422a-bb48-2b4954366d18
ddpp - NB établissements par commune,1831,LOGOSDIS401 - Landes : Identification des établissements répertoriés dans le cadre de la gestion des risques,9a7f3389-f94e-4174-9875-92668bb0afeb
pompier - Position des actions,1991,EPOC - Littoral aquitain : position du trait de côte par télédétection spatiale en 2013,7271c641-c548-49a5-a1e3-b7c8e0e24192
pompier - Position des actions,2015,EPOC - Littoral aquitain : position du trait de côte par télédétection spatiale en 2013,7271c641-c548-49a5-a1e3-b7c8e0e24192
Vues aériennes IGN (dernier millésime),62,ENSAP - PFE - Vues volées,d1b70974-02ee-4b66-a43c-0857f485c4c1
bdtopo - Bati (BD Topo),183,AUSONIUS - Commune de Langoiran : Cadastre ancien de 1853 - bati,1abc6841-b241-44b8-9962-cf97634f23c9
pompier - Signalements : Points,320,CD64 - Points utilitaires,9236f1ec-9968-488e-adb0-609043cf0bdd
pompier - Interventions pompiers (<=90jrs),331,ENSAP - TPFE - Les pompiers et la ville,e12b427f-113e-40b3-a81c-3503a0505c15
dfci - Travaux financés - saisie point,390,Point de rejet industriel,59769ca0-099b-11de-97dd-001517506978
pompier - Interventions pompiers (>90jrs),393,ENSAP - TPFE - Les pompiers et la ville,e12b427f-113e-40b3-a81c-3503a0505c15
pompier - Interventions pompiers (<=30jrs),417,ENSAP - TPFE - Les pompiers et la ville,e12b427f-113e-40b3-a81c-3503a0505c15
sidpc - SIDPC 47 - Signalements,444,CDG47 - Modèle CDG 47,7b206f9f-1932-4822-b232-3168b67e6b87
pompier - Interventions pompiers (>30jrs),658,ENSAP - TPFE - Les pompiers et la ville,e12b427f-113e-40b3-a81c-3503a0505c15
pompier - Inondations (>30jrs),660,SMEGREG - - Restauration des ouvrages de protection contre les inondations de Prequ'ile d'Ambès, opération de reprofilage et d'entretien des protections du lieu-dit Duluc ( Saint-Louis-de-Montferrand),15628897-134f-4fc1-acab-6be305ffa00a
coz - Sites d'interets économiques,695,04bc362e-4e8b-48f8-888b-451a19af3a98 - Etat du parc immobilier des zones d'activité économiques,c00ad1a9-716f-44ce-8ec8-451d6241fc22
wms_externe - Point de ventes de titres de tranport,765,Point de rejet industriel,59769ca0-099b-11de-97dd-001517506978
bdtopo - Bdtopo surfaces hydrographiques,805,BDCarthage / Zones hydrographiques,d3ada963-30d6-4aa2-b0e2-079e7d4ccf1e
wms_externe - Carte opérationnelle SDIS64 (maj 19/03/2014),964,INRA - Landes : Carte des sols,a4455945-e0a0-4692-ac8a-87786ee15ee4
projets_infrastructures - Points de rencontre et aires,1035,CD64 - Points utilitaires,9236f1ec-9968-488e-adb0-609043cf0bdd
indicateurs_conso_fonciere - Espace en eau,1122,ENSAP - TPFE - Espace sourd,c8e8d45e-a9b8-4ad0-81c6-2f312db1f79a
indicateurs_conso_fonciere - Espace routier,1127,ENSAP - TPFE - Espace sourd,c8e8d45e-a9b8-4ad0-81c6-2f312db1f79a
indicateurs_conso_fonciere - 3) Espace d&apos;usage des bâtiments,1137,ENSAP - TPFE - Espace sourd,c8e8d45e-a9b8-4ad0-81c6-2f312db1f79a
Sites d importance communautaire,1220,CC_ESTUAIRE - Communauté de Communes de l'Estuaire : Habitats naturels d'intérêt communautaire de la Zone Spéciale de Conservation (ZSC/Natura 2000),4c4607f6-2b3c-4a02-a3e5-8b0e5a07b857
dfci - Brulages diriges,1275,LOGOSDIS471 - Lot-et-Garonne : Réseaux des pistes forestières de DFCI (Défense des Forêts contre l'Incendie),59fbdf2a-b45d-4c07-9adb-8ee17381929f
projets_infrastructures - Réseau divers (Labels),1284,BXM - Réseau Tram et bus de La Cub - Couloir de bus,1adb1b56-d79a-4c43-991f-f899b6caf12e
indicateurs_conso_fonciere - Espace disponible libre,1302,ENSAP - TPFE - Espace sourd,c8e8d45e-a9b8-4ad0-81c6-2f312db1f79a
pgsd - Dépôt déconseillé,1304,DFCI33 - Gironde : Répartition des aires de dépôt de bois,7e647ee7-e0ac-4172-b43f-11df0b70ce9e
indicateurs_conso_fonciere - Espace disponible densifiable,1311,ENSAP - TPFE - Espace sourd,c8e8d45e-a9b8-4ad0-81c6-2f312db1f79a
pgsd - Dépôt déconseillé,1313,DFCI33 - Gironde : Répartition des aires de dépôt de bois,7e647ee7-e0ac-4172-b43f-11df0b70ce9e
wms_externe - Vues aériennes IGN (dernier millésime),1355,ENSAP - PFE - Vues volées,d1b70974-02ee-4b66-a43c-0857f485c4c1
dfci - Brulages diriges 2011,1368,CD64 - Parcelles des sites ENS en 2011,9f526fc0-287b-4df1-b871-845a5c0974c1
sdis40 - Grid saisie deci sdis40,1392,LOGOSDIS401 - Landes : Positionnement des points kilométriques férrés,c4a5ba30-add3-41a9-9b81-312fbf67a6c3
Référentiel SDIS47 (04/2017),1424,GIP - Aquitaine : Référentiel Métier Grande Echelle du GIP ATGeRi,d870e518-3992-42c8-855e-9d49c1c764f9
pompier - Signalements : Points,1481,CD64 - Points utilitaires,9236f1ec-9968-488e-adb0-609043cf0bdd
pompier - Inondations (>90jrs),1482,SMEGREG - - Restauration des ouvrages de protection contre les inondations de Prequ'ile d'Ambès, opération de reprofilage et d'entretien des protections du lieu-dit Duluc ( Saint-Louis-de-Montferrand),15628897-134f-4fc1-acab-6be305ffa00a
wms_externe - Vues aériennes IGN (dernier millésime),1522,ENSAP - PFE - Vues volées,d1b70974-02ee-4b66-a43c-0857f485c4c1
wms_externe - Vues aériennes IGN (dernier millésime),1580,ENSAP - PFE - Vues volées,d1b70974-02ee-4b66-a43c-0857f485c4c1
calcul_itineraire - Itinéraires Points,1626,CD64 - Points utilitaires,9236f1ec-9968-488e-adb0-609043cf0bdd
sdis - Point Entrée / Sortie aérien Mérignac (CTR),1768,Point de rejet industriel,59769ca0-099b-11de-97dd-001517506978
telespazio - Z1 en fausse couleur,23,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - Z1 en fausse couleur,24,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - Z1 en fausse couleur,27,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - S0 en fausse couleur,29,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - S1 en fausse couleur,43,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
pompier - Evénements Sdis,114,GIP - Modèle SDIS AQUITAINE,a83ed99b-e161-4492-9f23-be086ff1e9c5
pompier - Détection des feux 2013,121,SMEGREG - Office international de l'eau - Recherches de fuites - techniques et méthodes de détection en réseau d'eau potable,276a2826-7696-431b-9cfe-04a50e128125
telespazio - Z0 en fausse couleur,147,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
telespazio - Z0 en fausse couleur,148,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
pompier - Détection des feux 2014,152,SMEGREG - Office international de l'eau - Recherches de fuites - techniques et méthodes de détection en réseau d'eau potable,276a2826-7696-431b-9cfe-04a50e128125
telespazio - Z0 en fausse couleur,153,TELESPAZIO - Cartographie des foyers de mortalités de pin maritime,867dc82b-c145-475a-921e-48985a0580fc
patrimoine_culturel - Bibliothèque,172,ENSAP - PFE - Une bibliothèque hybride,20b5c7c3-28be-4465-99ed-f64c83f9375d
wms_externe - Fond GIP-IGN,538,GIP - Aquitaine : Fond AquiMap,a1ffd727-fcfd-48d2-a7ab-431073f00de1
pompier - Inondations (<=30jrs),605,SMEGREG - - Restauration des ouvrages de protection contre les inondations de Prequ'ile d'Ambès, opération de reprofilage et d'entretien des protections du lieu-dit Duluc ( Saint-Louis-de-Montferrand),15628897-134f-4fc1-acab-6be305ffa00a
pompier - Buffer 400m REE,622,GIP - Landes : Carroyage 400m,de7714ab-a66e-4f47-8d52-6867aca0f113
bdtopo - Vegetation par classification,639,Découpage de la côte aquitaine en fonction des 11 classes de plages définies par la classification de Le Nindre et al. (2001),E1_Plages
ocs_bdcarto - carrière ou décharge,653,ENSAP - TPFE - Habiter la carrière,921ba491-b167-45d5-94ba-80708443480e
reseau_routier - Borne appel routier,847,CD24 - Dordogne : bornage routier,207faf2b-9912-4a09-8283-7f1b2ee88c4d
indicateurs_conso_fonciere - 1) Historique de l'étalement urbain,1130,ENSAP - TPFE - Le verger urbain,afb83332-6942-4a76-8551-cf406ad59b2e
indicateurs_conso_fonciere - 4) Disponibilité potentielle selon le droit des sols,1132,INRA - Landes : Carte des sols,a4455945-e0a0-4692-ac8a-87786ee15ee4
sentier_randonnee - Randonnée,1175,CD64 - Point de départ des boucles de plan local de randonnée,ea9f9dec-45e5-4eb7-90cf-1a1da88ed695
pompier - Crue référence 1952,1197,SMEGREG - CEMAGREF - E.RENAUD - Valeurs de référence de l'indice linéaire de pertes des réseaux d'alimentation en eau potable,771d0fea-4217-4409-82a0-64a17377d4f4
sdis - Inter acces fluvial,1299,GIP - Modèle SDIS AQUITAINE,a83ed99b-e161-4492-9f23-be086ff1e9c5
dfci - Brulages diriges 2007,1365,Zones vulnérables 2007,ae20c830-750a-42de-9677-bbd08043f0c7
pompier - Detection des feux,1372,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
pompier - Sens de propagation 2017,1384,SMEGREG - SOGREAH - Protection de la 19 - Prise d'eau de Galgon - Etude de propagation d'une pollution,03035c1a-3f3b-4796-bb28-393f66f015ba
