GeoServer,ID GeoServer,Cartogip,ID Cartogip
Urbanisme - Pyrénées-Atlantiques Informations ponctuels,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:59f2,null - Informations des Landes,797
Urbanisme - Pyrénées-Atlantiques Informations surfaciques,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:59fc,null - Informations des Landes,797
Urbanisme - Pyrénées-Atlantiques Prescriptions linéaires,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:5d1c,null - Prescriptions des Landes,634
Urbanisme - Pyrénées-Atlantiques Prescriptions ponctuelles,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:5d2d,null - Prescriptions des Landes,634
Urbanisme - Pyrénées-Atlantiques Prescriptions surfaciques,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:5d49,null - Prescriptions des Landes,634
Urbanisme départemental - Informations ponctuels de la Dordogne,FeatureTypeInfoImpl--a228572:14855ccf5cb:-677f,null - Informations des Landes,797
Urbanisme départemental - Informations surfaciques de la Dordogne,FeatureTypeInfoImpl--a228572:14855ccf5cb:-6751,null - Informations des Landes,797
Total - Consommations d'énergie finale en 2012,FeatureTypeInfoImpl--32412c87:14eb58b5b50:16e7,pompier - Feux 2012,1380
Emissions du CO2 en 2010 (source : ORECCA/ATMO POITOU-CHARENTES/LIMAIR),FeatureTypeInfoImpl--32412c87:14eb58b5b50:174b,pompier - Feux 2010,1378
Agriculture - Consommations d'énergie en 2012,FeatureTypeInfoImpl--32412c87:14eb5c1082f:-112e,pompier - Feux 2012,1380
Industrie - Consommations d'énergie en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-60c0,pompier - Feux 2012,1380
Résidentiel - Consommations d'énergie en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-609b,pompier - Feux 2012,1380
Tertiaire - Consommations d'énergie en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-604b,pompier - Feux 2012,1380
Transport - Consommations d'énergie en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-5e99,pompier - Feux 2012,1380
APEM - Les refuges des pyrénées,FeatureTypeInfoImpl-7e125c65:133a1446f48:-7246,carmen - Parc national des Pyrénées,1236
CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8,bdtopo - Réseau ferré,480
DDTM33 - Bathymétrie passes Arcachon - 2016,CoverageInfoImpl--25674c34:159830b51fa:47b,pompier - Feux 2016,1382
DDTM33 - Bathymétrie Bassin Arcachon 2015,CoverageInfoImpl--25674c34:158d4bfb45b:-2688,pompier - Feux 2015,6
CA Grand Dax - Réseau Couralin,FeatureTypeInfoImpl--6dc709cf:14d4db704a4:-5426,bdtopo - Réseau ferré,480
CA Grand Dax - Réseau navettes,FeatureTypeInfoImpl--6dc709cf:14d4db704a4:-4d87,bdtopo - Réseau ferré,480
Cadaujac - Réseau d'eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ee4,bdtopo - Réseau ferré,480
SIAEPA de La Brède - Réseau d'eaux usées,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f0a,bdtopo - Réseau ferré,480
Cadaujac - Réseau d'eaux usées,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f06,bdtopo - Réseau ferré,480
SIAEPA de La Brède - Réseau d'eau potable,FeatureTypeInfoImpl-547a414f:138a4b2645c:-7dba,bdtopo - Réseau ferré,480
CDC Sarlat Périgord Noir - Assainissement Tampon,FeatureTypeInfoImpl-21464d69:14ebf34b699:3799,pompier - Zone tampon,357
MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228,null - Ortho 65 2010,444
MEDDE - Ortho littorale V2 IRC 2012,CoverageInfoImpl--33872947:13d58ed80b2:-21ec,null - Ortho 65 2010,444
CG64 - Bornage route,FeatureTypeInfoImpl-52f4f10e:137bcd6e4e0:-6ab4,pgsd - Méthode 1a - Proximité route goudronnée,1127
CG 64 - Sectorisation des collèges 2012,FeatureTypeInfoImpl-3708cd80:1389fb96023:-7f23,pompier - Feux 2012,1380
CR Aquitaine - PAYS - Septembre 2013,FeatureTypeInfoImpl-19088863:140f35c1596:-650f,pompier - Feux 2013,1381
SIAEPA St Selve - Réseau eau potable,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f78,bdtopo - Réseau ferré,480
Chambre agriculture 33 - Réseau Bienvenue à la ferme,FeatureTypeInfoImpl-5c8f87e1:14407aa6100:1787,bdtopo - Réseau ferré,480
DDTM 33 - Périmètres EPCIFP,FeatureTypeInfoImpl--2e1400eb:133edec7535:-7e8c,etudes - Périmètres d études,107
DDTM40 - Réseau territorial,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d8a,bdtopo - Réseau routier,473
DRJSCS - Equipements sportifs - 2015,FeatureTypeInfoImpl--4866c453:14b267421b3:-be3,pompier - Feux 2015,6
EHLG - Aides de la PAC sur le Pays Basque en 2013,FeatureTypeInfoImpl-223d3190:15312d010ee:-2782,pompier - Feux 2013,1381
GeoTransfert - Trait de côte de 2010,FeatureTypeInfoImpl--3e77d70f:14197501559:-43f1,pompier - Feux 2010,1378
GeoTransfert - Trait de côte de 2012,FeatureTypeInfoImpl-2245790e:1419c920d26:-50f2,pompier - Feux 2012,1380
GeoTransfert - Trait de côte de 2013,FeatureTypeInfoImpl-2245790e:1419c920d26:-50b1,pompier - Feux 2013,1381
Vue Aérienne Infrarouge 2012 40cm Aquitaine,CoverageInfoImpl--191d2494:147c474f868:-688b,pompier - Feux 2012,1380
Vue Aérienne 1998 - 2002  50cm,CoverageInfoImpl-17928462:1343c2469d3:-7663,null - Vue aérienne CUB 2008,134
Vue Aérienne 2002 - 2004  50cm,CoverageInfoImpl-17928462:1343c2469d3:-79a1,null - Vue aérienne CUB 2008,134
PNR LG - Chateaux de terre,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6dad,pompier - Chateaux d'eau forestiers,703
PIGMA - Terrain de sport - 2015,FeatureTypeInfoImpl--60870653:141bb820e24:-4bed,pompier - Feux 2015,6
SIAEP LALINDE - Purge de réseau,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4fc1,bdtopo - Réseau ferré,480
SIAEP LALINDE - Robinet du réseau d'Alimentation en Eau Potable,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4fbf,bdtopo - Réseau ferré,480
SIAEP LALINDE - Vanne de sectionnement du réseau,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4fbd,bdtopo - Réseau ferré,480
SIAEP LALINDE - Vidange de réseau,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4fb9,bdtopo - Réseau ferré,480
SIAEP LALINDE - Plaque du réseau d'Alimentation en Eau  Potable,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4fc3,bdtopo - Réseau ferré,480
SIBA - Réseau d'assainissement des eaux usées,FeatureTypeInfoImpl-b616f19:1370de390e3:4d54,bdtopo - Réseau ferré,480
SMEAG - Localisation des digues,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f98,telespazio - Localisation probabilité de mortalité  sept. 2015,1498
SMEAG -  Seuils: type et objectif 2012,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f9a,pompier - Feux 2012,1380
SRCE - Eléments fragmentants - sept 2012,FeatureTypeInfoImpl--4a30557a:13af28f792b:2314,pompier - Feux 2012,1380
SRCE - Corridors milieux ouverts à ajouter - Mai 2013,FeatureTypeInfoImpl-5c3c0fbe:13ee3b701c3:-58d4,pompier - Feux 2013,1381
SRCE - Corridors milieux ouverts à conserver - Mai 2013,FeatureTypeInfoImpl-5c3c0fbe:13ee3b701c3:-58af,pompier - Feux 2013,1381
SRCE - Corridors milieux ouverts à retirer - Mai 2013,FeatureTypeInfoImpl-5c3c0fbe:13ee3b701c3:-58aa,pompier - Feux 2013,1381
SRCE  - RB ouverts semi-ouverts - Avril 2013,FeatureTypeInfoImpl-79dddd8c:13ae31c6665:-23a9,pompier - Feux 2013,1381
DDTM 33 - Périmètres des Plans Locaux de l'Habitat,FeatureTypeInfoImpl--2e1400eb:133edec7535:-7e88,etudes - Périmètres d études,107
Commune de Mézin - Emplacement Reserve,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-39a4,null - Commune Loi Littoral,889
SIRTAQUI - Hébergements collectifs,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-4564,pompier - Crise hébergements,403
SIRTAQUI - Meubles classés,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-454c,onf - ONF - Peuplements classés,931
SYSDAU -  Vue aérienne de l'estuaire 20cm,CoverageInfoImpl--47d4887d:1379cf28dc7:-77a1,null - Vue aérienne CUB 2008,134
SIRTAQUI - Piste cyclable VVV de France (Salies-De-Bearn-Escos),FeatureTypeInfoImpl--352f6934:14a0b80552c:4258,null - CADASTRE France,1134
Commune de Mézin - Nom des Lieux-dits,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-3866,null - Commune Loi Littoral,889
Commune de Mézin - Plantation à prévoir,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-3864,null - Commune Loi Littoral,889
Commune de Mézin - Information sur les plantations à prévoir,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-3862,null - Commune Loi Littoral,889
Commune de Mézin - Schéma Axe catégorie1,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-3860,null - Commune Loi Littoral,889
SIRTAQUI - Aires de camping cars,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-45e4,sidpc - Camping risques,19
Commune de Mézin - Schéma Axe catégorie2,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-385d,null - Commune Loi Littoral,889
Zone de compétence ""Police Nationale"",FeatureTypeInfoImpl--4ecb909f:15ad12ee09a:-1775,pompier - Zone de 1er Appel,717
DDTM40 - Petites régions agricoles,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d90,limites_admin - Régions,209
DDTM40 - Zone de revitalisation rurale 2005,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d84,pompier - Zone de 1er Appel,717
DRAAF - Nouvelles régions agricoles,FeatureTypeInfoImpl-36a1dd30:13467905b9c:-404,limites_admin - Régions,209
DRAAF : Petites régions agricoles,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e9a,limites_admin - Régions,209
DRAAF : Petites régions fourragères,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e9c,limites_admin - Régions,209
GRDF - Réseau de transports gazs,FeatureTypeInfoImpl--60870653:141bb06f07b:-7f6f,grdf - Canalisations GRDF,667
AT Enseignement - Ponctuel,FeatureTypeInfoImpl-5fe8c5c8:139e31faf8e:-7ffd,collecte - Autre - ponctuel,1052
PNRLG - Hébergements ecotouristiques,FeatureTypeInfoImpl--4257e7f7:1529da5a56d:-4d06,pompier - Crise hébergements,403
RFF - Zone de Bruit Critique,FeatureTypeInfoImpl--60870653:141bbafd8c4:-539b,pompier - Zone de 1er Appel,717
SMEGREG - Zone dénoyée entre 1980 et 2004,FeatureTypeInfoImpl--3861f61a:14cb6d26201:-7181,pompier - Zone de 1er Appel,717
SMEGREG - Zone à risque de dénoyage de l’Oligocène fort et moyen,FeatureTypeInfoImpl--7cc2c4a8:14cb3762e9a:5148,pompier - Zone de 1er Appel,717
SRCE - Co MOSO Pelouses sèches,FeatureTypeInfoImpl--1349261:1431092c4c4:6094,pompier - Colonnes sèches,665
SRCE - Grandes régions naturelles,FeatureTypeInfoImpl-7d62fb23:13af8fe8b40:-3cf1,limites_admin - Régions,209
SRCE - Co Feuillus et forêts mixtes,FeatureTypeInfoImpl-5c3c0fbe:13ee3b701c3:-58df,crpf - Peuplements feuillus,2072
SYSDAU - Périmètre du SYSDAU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7de4,patrimoine_culturel - Périmètre de protection des monuments historiques (500 m),167
TIGF - Canalisations,FeatureTypeInfoImpl-24a8bf94:13846bea89d:-7194,tigf - Canalisation du réseau de distribution du gaz (TIGF),435
ALPI - EPCI Adherents,FeatureTypeInfoImpl--149c8014:14f44e3bf29:36b8,insee - Population par EPCI (2007),1193
Cadaujac – Servitudes linéaires du PLU,FeatureTypeInfoImpl--6bedd173:138b6b6a47f:-6438,wms_externe - PLU 47,857
Cadaujac – Servitudes surfaciques du PLU,FeatureTypeInfoImpl--6bedd173:138b6b6a47f:-6414,wms_externe - PLU 47,857
CDC Penne d'Agenais - PLU de St Sylvestre-sur-Lot,FeatureTypeInfoImpl-2245790e:1419dadf6d9:408e,wms_externe - PLU 47,857
CDC Sarlat Périgord Noir - AEP Conduite,FeatureTypeInfoImpl-21464d69:14ebf34b699:313b,ars - Captages AEP (ARS),1637
CDC Sarlat Périgord Noir - AEP Conduite branchement,FeatureTypeInfoImpl-21464d69:14ebf34b699:3179,ars - Captages AEP (ARS),1637
CDC Sarlat Périgord Noir - AEP PI,FeatureTypeInfoImpl-21464d69:14ebf34b699:339b,ars - Captages AEP (ARS),1637
CDC Sarlat Périgord Noir - AEP Purge,FeatureTypeInfoImpl-21464d69:14ebf34b699:340e,ars - Captages AEP (ARS),1637
CDC Sarlat Périgord Noir - AEP Vanne,FeatureTypeInfoImpl-21464d69:14ebf34b699:343f,ars - Captages AEP (ARS),1637
CG33 - Occupation du Sol en Gironde,FeatureTypeInfoImpl--47b66809:1336ecb0c7e:-7f13,geofla - Communes de Gironde,1627
CG 64 - Ouvrages sur les sentiers d'intérêt départemental,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e97,null - Sentiers littoraux,1220
CDC Sarlat Périgord Noir - AEP Captage,FeatureTypeInfoImpl-21464d69:14ebf0d1d27:652,ars - Captages AEP (ARS),1637
DREAL - Tronçons de digue,FeatureTypeInfoImpl-328c2f39:15336bf66bf:5d26,dreal - Enveloppes synthetiques (faible probabilité de crues),2
Dreal-TRI - Bâti - Débordement,FeatureTypeInfoImpl-749b820c:14d299acb8d:7395,wms_externe - Dreal-TRI-Proba crue Fort Débordement,2003
EPIDOR - Habitats industries,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e16,carmen - Directive habitats,1184
Gironde Numerique - Tracé des emprises des NRA-ZO,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dba,sdis - Tracé Tour 2014,1068
PNRLG - Contour du parc 2000/2012,FeatureTypeInfoImpl--15153562:135aad313b6:-44ad,telespazio - Contour de feux 2015,91
PNRLG - Paysages du parc,FeatureTypeInfoImpl--15d29641:15264af7c11:5ec5,null - Parc naturel marin,368
RFF - Classement Sonore en Aquitaine,FeatureTypeInfoImpl--60870653:141bbafd8c4:-539d,raster - Scan 25 Aquitaine,1575
CR Aqutaine - THD Offre 10 méga,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-77eb,crpf - Pin maritime 5 à 10 ans,2054
Cadaujac - Espaces boisés classés,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f1a,onf - ONF - Peuplements classés,931
ARS - Ensemble des établissements (Réservé ARS),FeatureTypeInfoImpl-d69f80b:13d47f1264c:-7675,ddpp - NB établissements par commune,1848
DRAC - Centres et Quartiers Anciens,FeatureTypeInfoImpl--30767c27:14358db9eed:-519d,pompier - Centres de secours,1829
DREAL - Logements sociaux 2013 - Loi,FeatureTypeInfoImpl-2307f41c:14bca6de111:-5bcd,dreal - Accidents 2004 2014 rd 33,1757
Gironde Numérique  - Offre ADSL,FeatureTypeInfoImpl-7db33db5:1358b9daa26:-7baa,geofla - Communes de Gironde,1627
Gironde Numerique - Backbone,FeatureTypeInfoImpl-7c28b9fa:135f2d071b7:-6b75,geofla - Communes de Gironde,1627
RFF - Electrification,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d72,projets_infrastructures - Pistes adaptées par RFF (juillet 2012),561
Pays du Grand Bergeracois - Centres d'Information Jeunesse,FeatureTypeInfoImpl--6dc8b695:14931bae555:-127b,pompier - Centres de secours,1829
PNRLG - Contour du parc 2014/2026,FeatureTypeInfoImpl-4dd55405:1440151d781:1704,telespazio - Contour de feux 2015,91
PNR LG - Troncons de Navigation BD TOPO,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6483,eau - BD Carthage - Autres,446
SIAEP LALINDE - Poste de refoulement,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4ea0,erdf - Poste électrique,1157
SRCE - RB MOSO Pelouses sèches,FeatureTypeInfoImpl--1349261:14310b86ff0:-f3d,pompier - Colonnes sèches,665
Urbanisme - Gironde Habillages linéaires,FeatureTypeInfoImpl--266e24e3:148591801ab:6121,geofla - Communes de Gironde,1627
Urbanisme - Gironde Habillages ponctuels,FeatureTypeInfoImpl--266e24e3:148591801ab:616a,geofla - Communes de Gironde,1627
Urbanisme - Gironde Habillages surfaciques,FeatureTypeInfoImpl--266e24e3:1485920429f:536d,geofla - Communes de Gironde,1627
CDC Penne d'Agenais - Voie Communale,FeatureTypeInfoImpl-2245790e:1419dc4bdd5:-16d5,sdis - Jalon voie verte,1295
Dreal-TRI-Enjeu activités éco - Subm,FeatureTypeInfoImpl-75428ea9:14d438f8d83:-7d48,wms_externe - Zone d activités,1573
SIRTAQUI - Itinéraires cyclables,FeatureTypeInfoImpl-2df639e5:155348114cd:-7de9,piste_cyclable - Pistes cyclables,876
CDC Estuaire - Habitats d'intérêt communautaire de la ZSC (Zones Spéciales de Conservation),FeatureTypeInfoImpl--60d2bb13:13cb4eacc01:-f00,carmen - Directive habitats,1184
Dreal-TRI-Enjeu activités éco - Débord,FeatureTypeInfoImpl-75428ea9:14d4381d853:5478,wms_externe - Zone d activités,1573
Saisie commentaires (surface),FeatureTypeInfoImpl-3426f983:13ab64124df:-24bc,dfci - Test saisie pistes,1225
CG64 - SDAN - Ponits d'intérêt,FeatureTypeInfoImpl--30274150:144c1551c80:377a,carmen - Zone d'intérêt écologique (Znieff 2),1214
PNRLG - Vues Remarquables,FeatureTypeInfoImpl--15d29641:1526500bb61:-3092,null - Vues aériennes 2012,37
RFF - Traversée voie piétons,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d62,sdis - Jalon voie verte,1295
SRCE_2014_Co Boisements de feuillus et forêts mixtes,FeatureTypeInfoImpl--1349261:1431092c4c4:6081,crpf - Peuplements feuillus,2072
SRCE_2014_RB Boisements de feuillus et forêts mixtes,FeatureTypeInfoImpl--1349261:14310b86ff0:-1030,crpf - Peuplements feuillus,2072
SRCE - RB Boisements de feuillus et forêts mixtes,FeatureTypeInfoImpl-79dddd8c:13ae31c6665:-1f23,crpf - Peuplements feuillus,2072
CDC Piémont Oloronais - Repérage Général AEP,FeatureTypeInfoImpl-2245790e:1419d048044:140,null - Plan général UEFA 2016,273
DREAL - Réseau de référence (RREF),FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5d00,dreal - ICPE industries (DREAL),109
Chambre agriculture 64 : Siège des exploitations en 2008,FeatureTypeInfoImpl-1ebfe66c:135e213352e:-4f64,null - Vue aérienne CUB 2008,134
DREAL - Trafic comptages BDX Metropole de 2011 à 2015,FeatureTypeInfoImpl--25674c34:158f3c52444:381e,dreal - Aléa Faible Proba,798
DREAL - Doc urbanisme Nord Medoc (Prescriptions P),FeatureTypeInfoImpl--3b70f1bd:139d81f8018:4480,dreal - Aléa Faible Proba,798
DREAL - Réseau de Contrôles Opérationnels (RCO),FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5d0a,dreal - Aléa Faible Proba,798
DREAL - Réseau de Controle et de Surveillance (RCS),FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5d05,dreal - Aléa Faible Proba,798
DREAL - Réseau de suivi des produits phystosanitaires,FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5dd5,dreal - Aléa Faible Proba,798
DREAL - Trafic de 2011 à 2015 (VINCI),FeatureTypeInfoImpl--236e41c6:14f074a050d:-67f2,dreal - Aléa Faible Proba,798
CDC Piémont Oloronais - Station de pompage,FeatureTypeInfoImpl-2245790e:1419d048044:2c0d,tigf - Station de compression (TIGF),649
DREAL - Vitesse de circulation 2013,FeatureTypeInfoImpl--5080ad91:14fbb46feca:2b1f,dreal - Aléa Faible Proba,798
DREAL - Logements sociaux 2013 - Décret,FeatureTypeInfoImpl-2307f41c:14bca6de111:-5d17,dreal - Aléa Faible Proba,798
DREAL - Plan Communal de Sauvegarde (PCS),FeatureTypeInfoImpl--4ecb909f:15ab89c71c9:-61ca,dreal - Aléa Faible Proba,798
DREAL - Plans de gestion des étiages,FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5d2d,dreal - Aléa Faible Proba,798
DREAL - Doc urbanisme Nord Medoc (Prescriptions L),FeatureTypeInfoImpl--3b70f1bd:139d81f8018:44b9,dreal - Aléa Faible Proba,798
DREAL - Doc urbanisme Nord Medoc (Prescriptions S),FeatureTypeInfoImpl--3b70f1bd:139d81f8018:44da,dreal - Aléa Faible Proba,798
DREAL - TMJA Trafic de 2011 à 2015 en ex-Aquitaine,FeatureTypeInfoImpl-69be8d:14eba561422:-363f,dreal - Aléa Faible Proba,798
DREAL - Trafic de 2011 à 2015 (ALIENOR),FeatureTypeInfoImpl-4096704b:14f17f59a63:-5fdb,dreal - Aléa Faible Proba,798
DREAL - Trafic de 2011 à 2015 (ATLANDES),FeatureTypeInfoImpl--236e41c6:14f07334ce2:-7f20,dreal - Aléa Faible Proba,798
DREAL - Trafic de 2011 à 2015 (Gestionnaires),FeatureTypeInfoImpl--236e41c6:14f07334ce2:-7cab,dreal - Aléa Faible Proba,798
DREAL - Doc urbanisme Nord Medoc (PLU/POS/CC),FeatureTypeInfoImpl-7a81c763:139d378b295:2bb8,dreal - Aléa Faible Proba,798
DREAL - Vitesse de circulation 2015,FeatureTypeInfoImpl-69be8d:14ebabec22e:-7114,dreal - Aléa Faible Proba,798
GeoTransfert - Qualité de la détection automatique du trait de côte,FeatureTypeInfoImpl-2245790e:1419c920d26:-39e8,pompier - Détection des feux 2013,121
SMEAG -  Interventions sur les bras morts,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa0,pompier - Interventions pompiers (<=90jrs),331
CDC Estuaire - Observations ornithologique,FeatureTypeInfoImpl--60d2bb13:13cb4eacc01:-f60,xynthia - Observations du vol du 28/02/2010,271
Chambre agriculture 64 - Industries agro-alimentaires,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dcc,dreal - ICPE industries (DREAL),109
Parcellaire cadastral avec propriétaires,FeatureTypeInfoImpl-4349e99d:137e1492a6d:-7e26,rpg - Registre parcellaire graphique,844
Géocodage brut des foyers de la COBAN,FeatureTypeInfoImpl-3e62bdca:1516209d235:-42d2,telespazio - Foyers de mortalités,101
Commissariat de Police Lot-et-Garonne,FeatureTypeInfoImpl--4ecb909f:15ad1288d87:4e46,sdis - Agent police gendarme,1106
Dreal-TRI-Enjeu Réseaux de transport,FeatureTypeInfoImpl-19cebcef:14d2d8b462a:-c8,wms_externe - Transport énergie,1570
OCA - Aléa érosion de la côte sableuse,FeatureTypeInfoImpl--526cedd4:143d45a8877:4334,dreal - Aléa Faible Proba,798
PNR LG - Tracés des sorties grand public,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-655a,public - Toponymes occitans,217
SMEAP - Repères crues Dronne,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db6,wms_externe - Crues Adour 2014,2011
CDC Piémont Oloronais - Périmètre Collectif,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4fbc,patrimoine_culturel - Périmètre de protection des monuments historiques (500 m),167
CG 64 - Grands itinéraires de randonnées,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e99,calcul_itineraire - Itinéraires Points,1625
EURATLANTIQUE - Périmètre de l'OIN,FeatureTypeInfoImpl--21535270:133b13cd29b:-777a,patrimoine_culturel - Périmètre de protection des monuments historiques (500 m),167
GIP PQA - Quartiers prioritaires,FeatureTypeInfoImpl--b4fb97c:15375ef25c4:-6e8c,politiques_publiques - Quartiers CUCS hors ZUS,277
RFF - Trafic marchandises,FeatureTypeInfoImpl--60870653:141bc392aa4:-4bc3,projets_infrastructures - Pistes adaptées par RFF (juillet 2012),561
RTE - Ligne de transport d'électricité HTB,FeatureTypeInfoImpl--61be1724:14b2fb6dc4f:881,wms_externe - Transport énergie,1570
Urbanisme - Dordogne Habillages linéaires,FeatureTypeInfoImpl--a228572:14855bf2dd0:f37,null - DDTM40 - Zonages urbanisme,1285
Urbanisme - Dordogne Habillages ponctuels,FeatureTypeInfoImpl--a228572:14855bf2dd0:49c9,null - DDTM40 - Zonages urbanisme,1285
Urbanisme - Dordogne Habillages surfaciques,FeatureTypeInfoImpl--a228572:14855bf2dd0:4ad1,null - DDTM40 - Zonages urbanisme,1285
Urbanisme - Pyrénées-Atlantiques Habillages linéaires,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:-3875,null - DDTM40 - Zonages urbanisme,1285
Urbanisme - Pyrénées-Atlantiques Habillages ponctuels,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:-3320,null - DDTM40 - Zonages urbanisme,1285
Urbanisme - Pyrénées-Atlantiques Habillages surfaciques,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:-3308,null - DDTM40 - Zonages urbanisme,1285
EPIDOR - Périmètre reconnus des EPTB,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e1c,patrimoine_culturel - Périmètre de protection des monuments historiques (500 m),167
CR Aquitaine - Programmes LEADER 2014/2020,FeatureTypeInfoImpl-19097143:153501da07d:-387b,politiques_publiques - Saisie programmes Feder,939
CG47 - Couverture WiMAX du département,FeatureTypeInfoImpl-2fa548b8:13291b4bfc7:-7843,limites_admin - Masque département,1224
DDTM40 - Aires géographiques IGP,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d8e,null - DDTM40 - Zonages urbanisme,1285
PEGASE - EPCI Poitou-Charentes,FeatureTypeInfoImpl--352f6934:14a0b5a7ecb:-7889,insee - Population par EPCI (2007),1193
DDTM40 - Programme local de l'habitat,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d8c,null - DDTM40 - Zonages urbanisme,1285
CA Cote Basque Adour -  Collèges et Lycées,FeatureTypeInfoImpl-2245790e:1419d44a43e:-64d4,cadastre - Cadastre -  PCI  (2 CDC),472
cg47 - Station d'épuration des eaux usées,FeatureTypeInfoImpl--5738bcda:13cb7bf17f0:-7b6f,tigf - Station de compression (TIGF),649
SIAEP LALINDE - Canalisation eau potable,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-5286,tigf - Canalisation du réseau de distribution du gaz (TIGF),435
DDTM33 - Bathymétrie Bassin Arcachon,CoverageInfoImpl--362f1b0d:14b78f4c2b9:-7f40,departement33 - Contournement bassin d'Arcachon,382
CR Aqutaine - Estuaire Adour 1ms Gisement hydrolien brut,FeatureTypeInfoImpl-40b93b40:14ae2f54845:75ec,wms_externe - Crues Adour 2014,2011
DDTM40 - territoire lieutenant de louveterie,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d88,null - DDTM40 - Zonages urbanisme,1285
DDTM40 - Schéma de cohérence territoriale,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d96,null - DDTM40 - Zonages urbanisme,1285
PIGMA - Suivi de l'intégration des documents d'urbanisme,FeatureTypeInfoImpl--5ef09ad5:13fbda7c627:-2907,null - Pigma - Aquitaine zonages urbanisme,1914
Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl-2cbed9d4:152ca1b111b:4d2,pompier - Detection des feux par date,873
Suivi des DU - Comparaison date approbation DU intégré et date SUDOCUH,FeatureTypeInfoImpl--71dfccad:1559111f8d6:324d,pompier - Detection des feux par date,873
