Cartogip,ID Cartogip,GeoServer,ID GeoServer
politiques_publiques - Projets Feder sur la zone selectionnée,161,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
politiques_publiques - Projets Feder sur la zone selectionnée,192,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
patrimoine_culturel - Zone de protection archéologique,211,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
politiques_publiques - Projets Feder sur la zone selectionnée,241,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
politiques_publiques - Projets FEDER sur la zone selectionnée,256,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
politiques_publiques - Projets FEDER sur la zone selectionnée,269,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
pompier - Interventions pompiers (<=90jrs),331,SMEAG -  Interventions sur les bras morts,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa0
pompier - Interventions pompiers (>90jrs),393,SMEAG -  Interventions sur les bras morts,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa0
pompier - Interventions pompiers (<=30jrs),417,SMEAG -  Interventions sur les bras morts,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa0
ZICO - Zone d intérêt pour les oiseaux,434,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
pompier - Zone tampon (>30jours),452,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
wms_externe - Parcs Relais,454,Pays du Grand Bergeracois - Relais assistances maternelles,FeatureTypeInfoImpl-1bf44d9a:1492da8c2e3:-29ba
pompier - Interventions pompiers (>30jrs),658,SMEAG -  Interventions sur les bras morts,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa0
pompier - SDIS33 - Evènements plages,681,SDIS 33 - Atelier pistes cyclables,FeatureTypeInfoImpl-1099598a:14957031d40:172
sentier_randonnee - Sentier bocage CCM,871,CC Montesquieu - Zones d'activités,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f1e
projets_infrastructures - Rétablissement pistes (CG),1006,BxM - Atelier pistes cyclables,FeatureTypeInfoImpl-34ef02ac:14b7323a6fc:225a
Vues aériennes 1998-2002,1019,PNRLG - Vues Remarquables,FeatureTypeInfoImpl--15d29641:1526500bb61:-3092
Vues aériennes 2002-2004,1020,PNRLG - Vues Remarquables,FeatureTypeInfoImpl--15d29641:1526500bb61:-3092
pompier - Zone tampon (<=30jrs),1045,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
pompier - Zone tampon (<=30jours),1160,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
pompier - Crue référence 1952,1197,DREAL - Réseau de référence (RREF),FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5d00
indicateurs_conso_fonciere - Zone non constructible,1306,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
cub - Bordeaux metropole parkings,1714,DREAL - Trafic comptages BDX Metropole de 2011 à 2015,FeatureTypeInfoImpl--25674c34:158f3c52444:381e
Plan fête de la Madeleine 2017,1746,CG 64 - Plan local de randonnée,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e93
telespazio - Foyers de mortalités,101,Géocodage brut des foyers de la COBAN,FeatureTypeInfoImpl-3e62bdca:1516209d235:-42d2
xynthia - Observations du vol du 28/02/2010,271,CDC Estuaire - Observations ornithologique,FeatureTypeInfoImpl--60d2bb13:13cb4eacc01:-f60
erp - ERP (localisation automatique),285,DRJSCS  - RES - ERP de type L,FeatureTypeInfoImpl--158b7952:14c4be63ca3:433d
erp - Bâtiments ERP (localisation manuelle),286,DRJSCS  - RES - ERP de type L,FeatureTypeInfoImpl--158b7952:14c4be63ca3:433d
pompier - Signalements : Surfaces,335,IGN BD TOPO -  Surfaces routes,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e28
exercice_operationnel - Coupures électriques,456,IGN BD TOPO - Lignes électriques,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e40
pompier - Buffer 200m REE,621,INSEE - Densité population carroyage 200m,FeatureTypeInfoImpl--6dc19e29:136a16cf456:-7ea
exercice_operationnel - Coupures électriques,664,IGN BD TOPO - Lignes électriques,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e40
sdis_tdf - Tour de France 2014 Etapes 18, 19 et 20,1099,GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246
sdis_tdf - Tour de France 2014 Gendarme,1108,GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246
sdis_tdf - Tour de France 2014 CG,1110,GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246
sdis_tdf - Tour de France 2014 Cisaillement,1114,GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246
crpf - CETEF Régénération,1152,CRPF Aquitaine - Contour du PSG - Mai 2015,FeatureTypeInfoImpl--3ce68516:141a7ed191b:414a
carmen - Arrêté de protection de Biotope,1347,DREAL-TRI-Ouvrages de protection,FeatureTypeInfoImpl--68c7c94:14d4813db0b:-2b0d
wms_externe - WMS-Raster-Géoportail - Pléiades 2013,1566,CR Aquitaine - PAYS - Septembre 2013,FeatureTypeInfoImpl-19088863:140f35c1596:-650f
wms_externe - WMS-Raster-Géoportail - Pléiades 2014,1567,GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246
wms_externe - WMS-Raster-Géoportail - SPOT 6 2014,1577,GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246
crpf - Outil de saisie - édition,1592,Saisie commentaires (surface),FeatureTypeInfoImpl-3426f983:13ab64124df:-24bc
raster - Plan Garorock 2016,1716,CG 64 - Plan local de randonnée,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e93
raster - Plan Garorock 2016 v2,1730,CG 64 - Plan local de randonnée,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e93
erp - Bâtiments ERP (localisation manuelle),1790,DRJSCS  - RES - ERP de type L,FeatureTypeInfoImpl--158b7952:14c4be63ca3:433d
Pigma - Aquitaine zonages urbanisme,1897,PIGMA - Terrain de sport - 2015,FeatureTypeInfoImpl--60870653:141bb820e24:-4bed
crpf - Pinaster : Conservation Pin-Feuillus,1985,CDC Estuaire - Zones Spéciales de Conservation,FeatureTypeInfoImpl-e2feea2:13cb534693d:-7ec9
pompier - Sectorisation géographique,1990,CG 64 - Sectorisation des collèges 2012,FeatureTypeInfoImpl-3708cd80:1389fb96023:-7f23
wms_externe - Crues Adour 2014,1996,GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246
pompier - Sectorisation fonctionnelle,2003,CG 64 - Sectorisation des collèges 2012,FeatureTypeInfoImpl-3708cd80:1389fb96023:-7f23
pompier - Sectorisation géographique,2014,CG 64 - Sectorisation des collèges 2012,FeatureTypeInfoImpl-3708cd80:1389fb96023:-7f23
pompier - Sectorisation fonctionnelle,2019,CG 64 - Sectorisation des collèges 2012,FeatureTypeInfoImpl-3708cd80:1389fb96023:-7f23
wms_externe - OSM style Google,20,OSM - Atelier pistes cyclables,FeatureTypeInfoImpl-2090530a:14b6ee07b7b:-95b
Aléa technologique - Couche de synthèse,42,OCA - Aléa érosion de la côte sableuse,FeatureTypeInfoImpl--526cedd4:143d45a8877:4334
gip_atgeri - Zonage classé en Loi Littoral,267,GIP Littoral - Plan plages littoral Aquitain,FeatureTypeInfoImpl--64db1a4f:15a947f3880:315b
politiques_publiques - Quartiers CUCS hors ZUS,277,GIP PQA - Quartiers prioritaires,FeatureTypeInfoImpl--b4fb97c:15375ef25c4:-6e8c
politiques_publiques - Quartiers dérogatoires Article 6 hors ZUS,278,GIP PQA - Quartiers prioritaires,FeatureTypeInfoImpl--b4fb97c:15375ef25c4:-6e8c
pompier - Isodistance 200m,288,INSEE - Densité population carroyage 200m,FeatureTypeInfoImpl--6dc19e29:136a16cf456:-7ea
politiques_publiques - Soutenir le développement durable des quartiers sensibles,720,GIP PQA - Quartiers prioritaires,FeatureTypeInfoImpl--b4fb97c:15375ef25c4:-6e8c
limites_admin - Découpage administratif,741,SDIS 64 - PAI Administratif et militaire,FeatureTypeInfoImpl--35c6cd01:13f569e4605:-38b1
sdis40 - Sdis40 - Batiment ETARE,1148,PCI vecteur 64 - Batiment (DDFIP 64),FeatureTypeInfoImpl-72e17f:14eb09bea46:-7e92
crpf - Extraction outil saisie crpf,1318,Saisie commentaires (surface),FeatureTypeInfoImpl-3426f983:13ab64124df:-24bc
Référentiel SDIS40 (10/05/2017),1454,Infrastructures Cyclables Existantes - Référentiel Unique département de la Gironde 33 - Atelier pistes cyclables,FeatureTypeInfoImpl-3215f0b9:1501e697e6c:-5c68
raster - Plan FOREXPO 2016,1711,CA Cote Basque Adour - Plan Local de l'Urbanisme,FeatureTypeInfoImpl-2245790e:1419d64a909:-49ce
Reserve Naturelle Nationale,1755,Commune de Mézin - Emplacement Reserve,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-39a4
telespazio - Z1 en fausse couleur,23,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - Z1 en fausse couleur,24,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - Z1 en fausse couleur,27,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - S0 en fausse couleur,29,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - S1 en fausse couleur,43,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
SCAN25 Topographique FRANCE,60,SIRTAQUI - Piste cyclable VVV de France (Salies-De-Bearn-Escos),FeatureTypeInfoImpl--352f6934:14a0b80552c:4258
pompier - Signalements : Lignes,144,IGN BD TOPO - Lignes électriques,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e40
telespazio - Z0 en fausse couleur,147,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - Z0 en fausse couleur,148,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - Z0 en fausse couleur,153,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
crise_tempete - Saisie info JOAQUIM,361,Saisie commentaires (surface),FeatureTypeInfoImpl-3426f983:13ab64124df:-24bc
ZNIEFF 2 modernisation,536,Emissions des Scopes 1 et 2 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-593a
politiques_publiques - Saisie programmes Feder,940,CR Aquitaine - Programmes LEADER 2014/2020,FeatureTypeInfoImpl-19097143:153501da07d:-387b
pompier - Saisie DECI validé par BRE,1247,Saisie commentaires (surface),FeatureTypeInfoImpl-3426f983:13ab64124df:-24bc
telespazio - Z2 en fausse couleur,1531,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - S2 en fausse couleur,1556,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - S3 en fausse couleur,1748,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
ddpp - Traitement sous produits,1838,DREAL - Réseau de suivi des produits phystosanitaires,FeatureTypeInfoImpl-5d223b53:134e5d6d059:-5dd5
telespazio - S4 en fausse couleur,1873,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
pompier - Moyen de commandement,2000,SMEGREG - Zone à risque de dénoyage de l’Oligocène fort et moyen,FeatureTypeInfoImpl--7cc2c4a8:14cb3762e9a:5148
pompier - Moyen de commandement,2028,SMEGREG - Zone à risque de dénoyage de l’Oligocène fort et moyen,FeatureTypeInfoImpl--7cc2c4a8:14cb3762e9a:5148
patrimoine_culturel - Musee saisie,218,Saisie commentaires (surface),FeatureTypeInfoImpl-3426f983:13ab64124df:-24bc
projets_infrastructures - Tracé LGV SEA 500m,306,RFF - Projet LGV GPSO 1000m,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d6e
projets_infrastructures - Réseaux divers (Labels),603,IGN BD TOPO - Toponymes divers,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e70
projets_infrastructures - Réseaux divers (Polygones),611,IGN BD TOPO - Toponymes divers,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e70
formation - Nc tampon signalement,709,CDC Sarlat Périgord Noir - Assainissement Tampon,FeatureTypeInfoImpl-21464d69:14ebf34b699:3799
projets_infrastructures - Réseaux divers,893,IGN BD TOPO - Toponymes divers,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e70
indicateurs_conso_fonciere - Espace en eau,1122,IGN BD TOPO - PAI espace naturel,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e82
pgsd - Méthode 2 - Rayon de 1300m,1125,Emissions des Scopes 1 et 2 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-593a
projets_infrastructures - Réseaux divers (Points),1283,IGN BD TOPO - Toponymes divers,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e70
indicateurs_conso_fonciere - Courbes de niveaux sélect.,1303,BD ALTI - courbes de niveau LANDES,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7da0
gendarmerie - Police Nationale,1329,Commissariat de Police Lot-et-Garonne,FeatureTypeInfoImpl--4ecb909f:15ad1288d87:4e46
projets_infrastructures - LGV - Hypothèse retenue,1338,RFF - Projet LGV GPSO 1000m,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d6e
calcul_itineraire - Saisie Itinéraire,1625,Saisie commentaires (surface),FeatureTypeInfoImpl-3426f983:13ab64124df:-24bc
crpf - Coupes Rases récentes,2040,CRPF Aquitaine - Contour du PSG - Mai 2015,FeatureTypeInfoImpl--3ce68516:141a7ed191b:414a
patrimoine_culturel - Archives saisie,219,Saisie commentaires (surface),FeatureTypeInfoImpl-3426f983:13ab64124df:-24bc
patrimoine_culturel - Bibliotheque saisie,220,Saisie commentaires (surface),FeatureTypeInfoImpl-3426f983:13ab64124df:-24bc
annotations_visionneuses - Saisie personnelle,683,Saisie commentaires (surface),FeatureTypeInfoImpl-3426f983:13ab64124df:-24bc
annotations_visionneuses - Anciens postit,1259,DRAC - Centres et Quartiers Anciens,FeatureTypeInfoImpl--30767c27:14358db9eed:-519d
telespazio - S0 en couleur naturelle,10,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - S1 en couleur naturelle,44,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - Z0 en couleur naturelle,149,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - Z0 en couleur naturelle,150,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
wms_externe - BRGM Banque du sous sol,424,ERDF - Appareil de coupure sous terrain moyenne tension,FeatureTypeInfoImpl--433409c9:133c599c9af:-7d2e
xynthia - Submersion tempête de 1999,723,SMEAG -  Gravières: activité en 1999,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7faa
indicateurs_conso_fonciere - Bâtiments et équipements,1126,AURBA - Bâtiments des zones d'activités,FeatureTypeInfoImpl-1f027e38:13c8e8c3c25:-5f93
indicateurs_conso_fonciere - Espace routier,1127,IGN BD TOPO - PAI espace naturel,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e82
indicateurs_conso_fonciere - 3) Espace d&apos;usage des bâtiments,1137,AURBA - Bâtiments des zones d'activités,FeatureTypeInfoImpl-1f027e38:13c8e8c3c25:-5f93
indicateurs_conso_fonciere - 2) Densité du tissu de bâtiments,1140,AURBA - Bâtiments des zones d'activités,FeatureTypeInfoImpl-1f027e38:13c8e8c3c25:-5f93
indicateurs_conso_fonciere - Territoire Analyes 1, 2 et 3,1143,Emissions des Scopes 1 et 2 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-593a
indicateurs_conso_fonciere - Espace disponible libre,1302,IGN BD TOPO - PAI espace naturel,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e82
indicateurs_conso_fonciere - Espace disponible densifiable,1311,IGN BD TOPO - PAI espace naturel,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e82
telespazio - Z0 en couleur naturelle,1346,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
pompier - Sens de propagation 2017,1384,Secteurs de collecte des déchets - 2017,FeatureTypeInfoImpl-365a62ac:1588cc3d0e0:704e
pompier - Sens de propagation 2017,1407,Secteurs de collecte des déchets - 2017,FeatureTypeInfoImpl-365a62ac:1588cc3d0e0:704e
telespazio - Z3 en couleur naturelle,1530,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - Z2 en couleur naturelle,1547,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - S2 en couleur naturelle,1554,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
Référentiel SDIS33 (maj 02/05/2017),1634,Infrastructures Cyclables Existantes - Référentiel Unique département de la Gironde 33 - Atelier pistes cyclables,FeatureTypeInfoImpl-3215f0b9:1501e697e6c:-5c68
telespazio - S3 en couleur naturelle,1747,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - S4 en couleur naturelle,1868,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - S4 en couleur naturelle,1869,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
pompier - Sens de propagation 2017,1898,Secteurs de collecte des déchets - 2017,FeatureTypeInfoImpl-365a62ac:1588cc3d0e0:704e
sdis_tdf - Tour de France 2017 Etape 10,2051,Secteurs de collecte des déchets - 2017,FeatureTypeInfoImpl-365a62ac:1588cc3d0e0:704e
sdis_tdf - Tour de France 2017 Etape 11,2054,Secteurs de collecte des déchets - 2017,FeatureTypeInfoImpl-365a62ac:1588cc3d0e0:704e
pompier - Aléa inondation (ref crue 1952),162,Dreal-TRI-Proba crue Moy-Subm,FeatureTypeInfoImpl--6dc709cf:14d4de3c19f:-55e1
pompier - Sitac (<= 30 jours),428,CR Aqutaine - Gisement éolien posé Profondeur < 30 m,FeatureTypeInfoImpl-40b93b40:14ae2b85c52:-1a39
exercice_operationnel - Agen 10 m,510,CR Aqutaine - THD Offre 10 méga,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-77eb
annotations_visionneuses - Autres postIts,764,ALPI - Autres organismes adherents,FeatureTypeInfoImpl--5eb5aa40:14f414a44cd:-428f
wms_externe - Agence Adour Garonne,884,CR Aqutaine - Zones pose Garonne - Calcul des potentiels technico-économiques hydrolien,FeatureTypeInfoImpl-2913d3a8:14ae7b6672d:32c7
wms_externe - Agence Adour Garonne,1217,CR Aqutaine - Zones pose Garonne - Calcul des potentiels technico-économiques hydrolien,FeatureTypeInfoImpl-2913d3a8:14ae7b6672d:32c7
patrimoine_culturel - Musée de France,174,SIRTAQUI - Piste cyclable VVV de France (Salies-De-Bearn-Escos),FeatureTypeInfoImpl--352f6934:14a0b80552c:4258
pompier - Piste impraticable VLHR,632,SIRTAQUI - Piste cyclable VVV de France (Salies-De-Bearn-Escos),FeatureTypeInfoImpl--352f6934:14a0b80552c:4258
wms_externe - Aléa inondation - Couche de synthèse,1201,OCA - Aléa érosion de la côte sableuse,FeatureTypeInfoImpl--526cedd4:143d45a8877:4334
wms_externe - Aléa nucléaire - Couche de synthèse,1202,OCA - Aléa érosion de la côte sableuse,FeatureTypeInfoImpl--526cedd4:143d45a8877:4334
wms_externe - WMS-Raster-Géoportail - Section cadastrale,1752,PCI vecteur 64 - Section (DDFIP 64),FeatureTypeInfoImpl-72e17f:14eb09bea46:-7dd8
wms_externe - WMS-Raster-Géoportail - Section cadastrale,1757,PCI vecteur 64 - Section (DDFIP 64),FeatureTypeInfoImpl-72e17f:14eb09bea46:-7dd8
onf - ONF - îlots de nettoyage Klaus non subventionnés,817,ONF - Forêts relevant du régime forestier,FeatureTypeInfoImpl--2f77feef:134c1e338be:5417
telespazio - S3 sentinel en couleur naturelle,1866,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
telespazio - S4 sentinel en couleur naturelle,1867,MEDDE - Ortho littorale V2 couleur 2012,CoverageInfoImpl--33872947:13d57644f6f:4228
indicateurs_conso_fonciere - Territoire Analyse 4,1142,DDTM40 - territoire lieutenant de louveterie,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d88
pompier - Unités de traitement de l'eau (>90jours),332,SMEAG -  Points d'accessibilité à l'eau,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fb0
pompier - Unités de traitement de l'eau (<=90jours),333,SMEAG -  Points d'accessibilité à l'eau,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fb0
pgsd - PGSD - exploitation forestière (500m),363,GIP ATGeRi - Surface moyenne annuelle forestière incendiée,FeatureTypeInfoImpl--29686bc1:1502382da06:-3d76
socio_economique - 15 ans et + non scolarisés,504,PIGMA - Part des actifs occupés 15 ans et plus travaillant hors de leurs communes de résidence en 2009,FeatureTypeInfoImpl-2af25b80:13ab1de8d76:-6cf0
pompier - Unités de traitement de l'eau (<=30jours),539,SMEAG -  Points d'accessibilité à l'eau,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fb0
pompier - Unités de traitement de l'eau (>30jours),659,SMEAG -  Points d'accessibilité à l'eau,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fb0
Bordeaux metropole parking (temps réel),1696,DREAL - Trafic comptages BDX Metropole de 2011 à 2015,FeatureTypeInfoImpl--25674c34:158f3c52444:381e
telespazio - Mortalités détectées octobre 2016,1865,Rectorat - Etablissements du 1er degré Novembre 2016,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d80
projets_infrastructures - Assainissement existant (CG),985,SIAEP LALINDE - Regard assainissement collectif,FeatureTypeInfoImpl-6213a6cc:134c6c9185c:-4daf
pgsd - PGSD - exploitation forestière (1000m),1139,GIP ATGeRi - Surface moyenne annuelle forestière incendiée,FeatureTypeInfoImpl--29686bc1:1502382da06:-3d76
telespazio - Probabilité exhaustive octobre 2016,1872,Rectorat - Etablissements du 1er degré Novembre 2016,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d80
socio_economique - 15 ans et + non scolarisés sans diplômes,789,Pays du Grand Bergeracois - Centres de loisirs sans hébergement,FeatureTypeInfoImpl-1bf44d9a:1492cbdd7cd:-79d6
onf - ONF - îlots de reconstitution Klaus non subventionnés,835,ONF - Forêts relevant du régime forestier,FeatureTypeInfoImpl--2f77feef:134c1e338be:5417
telespazio - Mortalités détectées juin 2016,1756,DDTM33 - Bathymétrie passes Arcachon - 2016,CoverageInfoImpl--25674c34:159830b51fa:47b
wms_externe - WMS-Raster-Géoportail - SPOT 2016,1932,DDTM33 - Bathymétrie passes Arcachon - 2016,CoverageInfoImpl--25674c34:159830b51fa:47b
pompier - Moyen infrastructure et logistique,1999,SMEGREG - Zone à risque de dénoyage de l’Oligocène fort et moyen,FeatureTypeInfoImpl--7cc2c4a8:14cb3762e9a:5148
pompier - Moyen infrastructure et logistique,2023,SMEGREG - Zone à risque de dénoyage de l’Oligocène fort et moyen,FeatureTypeInfoImpl--7cc2c4a8:14cb3762e9a:5148
dreal_tri - Scenario probabilite avec changement climatique,1450,Parcellaire cadastral avec propriétaires,FeatureTypeInfoImpl-4349e99d:137e1492a6d:-7e26
telespazio - Z0-Z1 mortalités,13,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
telespazio - Z0-Z1 mortalités,26,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
mobile - Relevés cartogip mobile,34,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Pyramide SCANEXPRESS légende STANDARD,47,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Pyramide SCANEXPRESS légende CLASSIQUE,48,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Tonneins 10m50,51,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
sdis40 - DECI,56,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
BDParcellaire en L93,63,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
Fond cartographique / Orthophotographie,136,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
mobile - Relevés cartogip mobile,143,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
filiere_bois - Postit global,145,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
annotations_visionneuses - Post-it,163,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ocs_bdcarto - marais salant,166,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Marmande 10m50,168,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
patrimoine_culturel - Bibliothèque,172,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Historique alertes (ligne),176,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Groupement,178,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
patrimoine_culturel - Acteurs culturels - geocodage auto,179,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
pompier - Alertes (point),186,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
exercice_operationnel - Tonneins 7m,187,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ocs_bdcarto - glacier/neige,189,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ocs_bdcarto - rocher/éboulis,190,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
wms_externe - Référentiel_SDIS40_07/10/2013,193,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
ocs_bdcarto - vigne/verger,195,Pays du Grand Bergeracois,FeatureTypeInfoImpl--6dc8b695:14931d72594:-5ba6
